ciclo_lectivo;Alumno_ID;Sexo;Edad;Edad_Correcta;CURSO_NORMALIZADO;Curso;División;Turno;Modalidad;Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;Departamento;Localidad;zona;AMBITO;Regional
2023;262221;Masculino;18;18;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;267628;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;267642;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;267656;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;268574;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;268579;Masculino;17;17;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;268720;Masculino;17;17;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;271766;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;274510;Masculino;17;17;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;275616;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;276097;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;279560;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;279611;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;281932;Femenino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;282266;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;282890;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;284618;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285234;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285269;Masculino;17;17;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285285;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285286;Masculino;17;17;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285297;Masculino;17;17;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285301;Masculino;17;17;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285302;Masculino;17;17;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285318;Masculino;17;17;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285323;Masculino;17;17;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285335;Masculino;17;17;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285396;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;285427;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;287126;Femenino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;288575;Masculino;17;17;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;289276;Femenino;17;17;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;289310;Masculino;17;17;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;289605;Masculino;17;17;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;289627;Masculino;17;17;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;289660;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;290800;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;290912;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;290924;Masculino;17;17;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;290927;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;290942;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;290949;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;290953;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;291637;Masculino;17;17;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;291665;Masculino;17;17;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;291679;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;292391;Masculino;17;17;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;292414;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;292415;Masculino;17;17;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;292442;Masculino;16;16;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;292768;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;292958;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;296389;Masculino;17;17;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;296414;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;296416;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;296513;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;296514;Masculino;16;16;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;297461;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;297838;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;297854;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;297880;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;297890;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298257;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298258;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298269;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298285;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298294;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298296;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298305;Masculino;16;16;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298321;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298328;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298335;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298339;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298910;Masculino;16;16;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298923;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298924;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;298943;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;299481;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;299484;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;299485;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;299493;Masculino;16;16;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;299497;Femenino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;299808;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;299922;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;300289;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;301081;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;301089;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;301156;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;301546;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;302847;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;304671;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;304701;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;305228;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;305234;Masculino;16;16;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;305242;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306032;Masculino;22;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306069;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306089;Masculino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306120;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306134;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306146;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306156;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306176;Femenino;16;16;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306179;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306180;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306182;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306247;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306616;Masculino;17;17;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306649;Masculino;16;16;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306655;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306902;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;306929;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;307328;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;307349;Masculino;16;16;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;307360;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;307477;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;307786;Masculino;16;16;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;308497;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;309137;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;309965;Masculino;17;17;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;310774;Femenino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;311366;Masculino;16;16;4°;4°;3°;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;311371;Femenino;16;16;4°;4°;5°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;311383;Masculino;16;16;4°;4°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;313139;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;313172;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;526589;Masculino;17;17;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;591874;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;593756;Masculino;17;17;4°;4°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;609223;Masculino;16;16;4°;4°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;198485;Masculino;20;17;5°;5°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;217888;Masculino;19;19;5°;5°;4°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;219184;Masculino;19;19;5°;5°;3º;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;225281;Masculino;19;19;5°;5°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;229769;Masculino;19;19;5°;5°;3º;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;229804;Masculino;19;19;5°;5°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;233561;Masculino;18;18;5°;5°;2°;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;236594;Masculino;18;18;5°;5°;1º;Tarde;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
2023;238341;Masculino;18;18;5°;5°;3º;Vespertino;Presencial;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;SAN MARTÍN;SAN MARTÍN;40%;Urbano;"-"
