Escuela_ID;CURSO_NORMALIZADO;División;DESEMPEÑO;Alumno_ID
393;7°;B;Avanzado;4
393;7°;B;Básico;4
393;7°;B;Crítico;3
393;7°;B;Medio;9
393;7°;C;Avanzado;1
393;7°;C;Básico;4
393;7°;C;Crítico;1
393;7°;C;Medio;12
417;2°;A;Básico;4
417;2°;A;Crítico;26
417;2°;A;Medio;1
417;2°;B;Básico;2
417;2°;B;Crítico;22
417;2°;B;Medio;5
417;2°;C;Avanzado;1
417;2°;C;Básico;2
417;2°;C;Crítico;19
417;2°;D;Básico;4
417;2°;D;Crítico;17
417;2°;D;Medio;1
417;3°;A;Avanzado;3
417;3°;A;Básico;8
417;3°;A;Crítico;11
417;3°;A;Medio;4
417;3°;B;Avanzado;8
417;3°;B;Básico;2
417;3°;B;Crítico;8
417;3°;B;Medio;9
417;3°;C;Avanzado;1
417;3°;C;Básico;7
417;3°;C;Crítico;13
417;3°;C;Medio;3
417;4°;A;Avanzado;2
417;4°;A;Básico;10
417;4°;A;Crítico;7
417;4°;A;Medio;8
417;4°;B;Avanzado;3
417;4°;B;Básico;6
417;4°;B;Crítico;12
417;4°;B;Medio;4
417;4°;C;Básico;11
417;4°;C;Crítico;3
417;4°;C;Medio;6
417;4°;D;Avanzado;4
417;4°;D;Básico;10
417;4°;D;Crítico;6
417;4°;D;Medio;6
417;5°;A;Avanzado;2
417;5°;A;Básico;4
417;5°;A;Crítico;12
417;5°;A;Medio;7
417;5°;B;Avanzado;1
417;5°;B;Básico;11
417;5°;B;Crítico;10
417;5°;B;Medio;5
417;5°;C;Avanzado;3
417;5°;C;Básico;6
417;5°;C;Crítico;15
417;5°;C;Medio;2
417;6°;A;Avanzado;11
417;6°;A;Básico;4
417;6°;A;Crítico;3
417;6°;A;Medio;4
417;6°;B;Básico;4
417;6°;B;Crítico;5
417;6°;B;Medio;12
417;6°;C;Avanzado;4
417;6°;C;Básico;8
417;6°;C;Crítico;4
417;6°;C;Medio;8
417;7°;A;Avanzado;2
417;7°;A;Básico;8
417;7°;A;Crítico;4
417;7°;A;Medio;12
417;7°;B;Avanzado;3
417;7°;B;Básico;10
417;7°;B;Crítico;4
417;7°;B;Medio;9
417;7°;C;Avanzado;1
417;7°;C;Básico;8
417;7°;C;Crítico;5
417;7°;C;Medio;8
417;7°;D;Avanzado;3
417;7°;D;Básico;6
417;7°;D;Crítico;3
417;7°;D;Medio;6
457;2°;U;Básico;2
457;2°;U;Crítico;23
457;3°;A;Básico;3
457;3°;A;Crítico;9
457;3°;A;Medio;1
457;3°;B;Básico;1
457;3°;B;Crítico;9
457;3°;B;Medio;2
457;4°;U;Avanzado;1
457;4°;U;Básico;6
457;4°;U;Crítico;6
457;4°;U;Medio;4
457;5°;U;Básico;8
457;5°;U;Crítico;9
457;5°;U;Medio;4
457;6°;U;Básico;4
457;6°;U;Crítico;4
457;6°;U;Medio;5
457;7°;U;Básico;6
457;7°;U;Crítico;5
457;7°;U;Medio;5
461;2°;A;Básico;3
461;2°;A;Crítico;15
461;2°;A;Medio;1
461;3°;A ;Básico;7
461;3°;A ;Crítico;16
461;3°;A ;Medio;2
461;4°;A;Avanzado;1
461;4°;A;Básico;3
461;4°;A;Crítico;12
461;4°;A;Medio;4
461;5°;A;Básico;4
461;5°;A;Crítico;10
461;5°;A;Medio;2
461;6°;A;Avanzado;1
461;6°;A;Básico;7
461;6°;A;Crítico;11
461;6°;A;Medio;3
461;7°;A;Básico;2
461;7°;A;Crítico;13
461;7°;A;Medio;5
477;2°;A;Básico;3
477;2°;A;Crítico;25
477;3°;A;Básico;3
477;3°;A;Crítico;10
477;3°;A;Medio;4
477;3°;B;Básico;2
477;3°;B;Crítico;13
477;3°;B;Medio;1
477;4°;A;Básico;10
477;4°;A;Crítico;8
477;4°;A;Medio;1
477;5°;A;Avanzado;9
477;5°;A;Básico;4
477;5°;A;Crítico;4
477;5°;A;Medio;7
477;6°;A;Avanzado;2
477;6°;A;Básico;2
477;6°;A;Crítico;8
477;6°;A;Medio;2
477;7°;A;Avanzado;16
477;7°;A;Básico;4
477;7°;A;Crítico;2
477;7°;A;Medio;6
478;2°;A;Avanzado;1
478;2°;A;Básico;3
478;2°;A;Crítico;16
478;2°;B;Avanzado;1
478;2°;B;Básico;1
478;2°;B;Crítico;15
478;2°;C;Básico;6
478;2°;C;Crítico;7
478;2°;C;Medio;1
478;2°;D;Básico;4
478;2°;D;Crítico;8
478;2°;D;Medio;4
478;3°;A;Avanzado;1
478;3°;A;Básico;6
478;3°;A;Crítico;9
478;3°;A;Medio;2
478;3°;B;Avanzado;1
478;3°;B;Básico;4
478;3°;B;Crítico;13
478;3°;B;Medio;1
478;3°;C;Avanzado;2
478;3°;C;Básico;5
478;3°;C;Crítico;14
478;4°;A;Avanzado;4
478;4°;A;Básico;7
478;4°;A;Crítico;9
478;4°;A;Medio;7
478;4°;B;Avanzado;1
478;4°;B;Básico;8
478;4°;B;Crítico;9
478;4°;B;Medio;3
478;5°;A;Básico;10
478;5°;A;Crítico;4
478;5°;A;Medio;5
478;5°;B;Básico;2
478;5°;B;Crítico;12
478;5°;B;Medio;1
478;5°;C;Avanzado;1
478;5°;C;Básico;4
478;5°;C;Crítico;10
478;5°;C;Medio;1
478;6°;A;Avanzado;2
478;6°;A;Básico;7
478;6°;A;Crítico;9
478;6°;A;Medio;5
478;6°;B;Avanzado;2
478;6°;B;Básico;5
478;6°;B;Crítico;11
478;6°;B;Medio;9
478;7°;A;Avanzado;1
478;7°;A;Básico;5
478;7°;A;Crítico;13
478;7°;A;Medio;7
478;7°;B;Avanzado;3
478;7°;B;Básico;7
478;7°;B;Crítico;11
478;7°;B;Medio;1
485;2°;A;Avanzado;2
485;2°;A;Básico;5
485;2°;A;Crítico;16
485;2°;B;Básico;3
485;2°;B;Crítico;19
485;2°;B;Medio;1
485;3°;A;Avanzado;3
485;3°;A;Básico;5
485;3°;A;Crítico;9
485;3°;A;Medio;8
485;3°;B;Avanzado;3
485;3°;B;Básico;5
485;3°;B;Crítico;10
485;3°;B;Medio;5
485;4°;A;Básico;7
485;4°;A;Crítico;14
485;4°;A;Medio;3
485;4°;B;Avanzado;1
485;4°;B;Básico;6
485;4°;B;Crítico;14
485;4°;B;Medio;3
485;5°;A;Avanzado;1
485;5°;A;Básico;2
485;5°;A;Crítico;22
485;5°;A;Medio;1
485;5°;B;Básico;4
485;5°;B;Crítico;17
485;5°;B;Medio;3
485;6°;A;Básico;7
485;6°;A;Crítico;5
485;6°;A;Medio;6
485;6°;B;Avanzado;1
485;6°;B;Básico;3
485;6°;B;Crítico;5
485;6°;B;Medio;8
485;7°;A;Avanzado;1
485;7°;A;Básico;12
485;7°;A;Crítico;5
485;7°;A;Medio;5
485;7°;B;Avanzado;1
485;7°;B;Básico;12
485;7°;B;Crítico;7
485;7°;B;Medio;6
486;2°;A;Avanzado;2
486;2°;A;Básico;11
486;2°;A;Crítico;9
486;2°;A;Medio;4
486;2°;B;Básico;9
486;2°;B;Crítico;9
486;2°;B;Medio;1
486;2°;C;Básico;2
486;2°;C;Crítico;16
486;3°;A;Avanzado;3
486;3°;A;Básico;4
486;3°;A;Crítico;15
486;3°;A;Medio;5
486;3°;B;Avanzado;1
486;3°;B;Básico;7
486;3°;B;Crítico;8
486;3°;B;Medio;2
486;3°;C;Básico;7
486;3°;C;Crítico;7
486;3°;C;Medio;4
486;4°;A;Avanzado;5
486;4°;A;Básico;7
486;4°;A;Crítico;10
486;4°;A;Medio;7
486;4°;B;Avanzado;1
486;4°;B;Básico;7
486;4°;B;Crítico;10
486;4°;B;Medio;10
486;5°;A;Avanzado;2
486;5°;A;Básico;5
486;5°;A;Crítico;7
486;5°;A;Medio;6
486;5°;B;Avanzado;2
486;5°;B;Básico;5
486;5°;B;Crítico;10
486;5°;B;Medio;1
486;5°;C;Avanzado;1
486;5°;C;Básico;4
486;5°;C;Crítico;8
486;5°;C;Medio;9
486;6°;A;Avanzado;1
486;6°;A;Básico;6
486;6°;A;Crítico;3
486;6°;A;Medio;7
486;6°;B;Avanzado;1
486;6°;B;Básico;4
486;6°;B;Crítico;6
486;6°;B;Medio;6
486;6°;C;Avanzado;1
486;6°;C;Básico;6
486;6°;C;Crítico;2
486;6°;C;Medio;8
486;7°;A;Básico;10
486;7°;A;Crítico;6
486;7°;A;Medio;4
486;7°;B;Básico;11
486;7°;B;Crítico;2
486;7°;B;Medio;5
486;7°;C;Avanzado;1
486;7°;C;Básico;9
486;7°;C;Crítico;3
486;7°;C;Medio;5
494;2°;A;Crítico;22
494;2°;B;Básico;3
494;2°;B;Crítico;10
494;3°;A;Avanzado;1
494;3°;A;Básico;9
494;3°;A;Crítico;10
494;3°;A;Medio;9
494;4°;A;Avanzado;3
494;4°;A;Básico;9
494;4°;A;Crítico;9
494;4°;A;Medio;7
494;5°;A;Avanzado;2
494;5°;A;Básico;6
494;5°;A;Crítico;14
494;5°;A;Medio;3
494;6°;A;Avanzado;2
494;6°;A;Básico;4
494;6°;A;Crítico;6
494;6°;A;Medio;12
494;7°;A;Básico;11
494;7°;A;Crítico;10
494;7°;A;Medio;9
511;2°;UNICO;Crítico;15
511;2°;UNICO;Medio;1
511;3°;UNICO;Crítico;16
511;4°;UNICO;Básico;2
511;4°;UNICO;Crítico;16
511;5°;UNICO;Básico;1
511;5°;UNICO;Crítico;8
511;5°;UNICO;Medio;2
511;6°;UNICO;Básico;2
511;6°;UNICO;Crítico;10
511;6°;UNICO;Medio;1
511;7°;UNICO;Crítico;4
514;2°;A;Avanzado;1
514;2°;A;Básico;8
514;2°;A;Crítico;17
514;2°;A;Medio;3
514;2°;B;Avanzado;4
514;2°;B;Básico;1
514;2°;B;Crítico;19
514;2°;B;Medio;2
514;2°;C;Avanzado;1
514;2°;C;Básico;3
514;2°;C;Crítico;18
514;2°;C;Medio;1
514;3°;A;Avanzado;4
514;3°;A;Básico;11
514;3°;A;Crítico;3
514;3°;A;Medio;6
514;3°;B;Avanzado;4
514;3°;B;Básico;8
514;3°;B;Crítico;10
514;3°;B;Medio;4
514;3°;C;Básico;5
514;3°;C;Crítico;21
514;4°;A;Avanzado;1
514;4°;A;Básico;15
514;4°;A;Crítico;5
514;4°;A;Medio;5
514;4°;B;Avanzado;2
514;4°;B;Básico;7
514;4°;B;Crítico;6
514;4°;B;Medio;9
514;4°;C;Avanzado;2
514;4°;C;Básico;6
514;4°;C;Crítico;10
514;4°;C;Medio;2
514;5°;A;Avanzado;3
514;5°;A;Básico;8
514;5°;A;Crítico;3
514;5°;A;Medio;4
514;5°;B;Básico;9
514;5°;B;Crítico;9
514;5°;B;Medio;2
514;5°;C;Avanzado;1
514;5°;C;Básico;3
514;5°;C;Crítico;11
514;5°;C;Medio;2
514;6°;A;Avanzado;1
514;6°;A;Básico;6
514;6°;A;Crítico;5
514;6°;A;Medio;8
514;6°;B;Avanzado;3
514;6°;B;Básico;5
514;6°;B;Crítico;6
514;6°;B;Medio;5
514;6°;C;Avanzado;3
514;6°;C;Básico;6
514;6°;C;Crítico;3
514;6°;C;Medio;4
514;7°;A;Básico;8
514;7°;A;Crítico;5
514;7°;A;Medio;15
514;7°;B;Avanzado;1
514;7°;B;Básico;9
514;7°;B;Crítico;11
514;7°;B;Medio;7
514;7°;C;Básico;6
514;7°;C;Crítico;10
514;7°;C;Medio;10
552;2°;A;Básico;5
552;2°;A;Crítico;24
552;2°;A;Medio;3
552;2°;B;Básico;1
552;2°;B;Crítico;14
552;2°;C;Crítico;15
552;2°;C;Medio;1
552;3°;A;Avanzado;2
552;3°;A;Básico;6
552;3°;A;Crítico;8
552;3°;A;Medio;4
552;3°;B;Avanzado;2
552;3°;B;Básico;7
552;3°;B;Crítico;3
552;3°;B;Medio;3
552;3°;C;Básico;7
552;3°;C;Crítico;14
552;3°;C;Medio;1
552;4°;A;Avanzado;5
552;4°;A;Básico;4
552;4°;A;Crítico;6
552;4°;A;Medio;11
552;4°;B;Avanzado;2
552;4°;B;Básico;5
552;4°;B;Crítico;6
552;4°;B;Medio;4
552;4°;C;Avanzado;2
552;4°;C;Básico;3
552;4°;C;Crítico;10
552;4°;C;Medio;2
552;5°;A;Básico;5
552;5°;A;Crítico;9
552;5°;A;Medio;5
552;5°;B;Básico;5
552;5°;B;Crítico;11
552;5°;B;Medio;3
552;6°;A;Avanzado;2
552;6°;A;Básico;4
552;6°;A;Crítico;7
552;6°;A;Medio;12
552;6°;B;Básico;4
552;6°;B;Crítico;5
552;6°;B;Medio;3
552;6°;C;Básico;4
552;6°;C;Crítico;6
552;6°;C;Medio;3
552;7°;A;Avanzado;1
552;7°;A;Básico;4
552;7°;A;Crítico;11
552;7°;A;Medio;9
552;7°;B;Avanzado;2
552;7°;B;Básico;6
552;7°;B;Crítico;16
552;7°;B;Medio;1
582;2°;A;Básico;3
582;2°;A;Crítico;18
582;2°;B;Básico;4
582;2°;B;Crítico;21
582;2°;B;Medio;2
582;3°;A;Avanzado;3
582;3°;A;Básico;9
582;3°;A;Crítico;10
582;3°;A;Medio;11
582;3°;B;Avanzado;4
582;3°;B;Básico;12
582;3°;B;Crítico;4
582;3°;B;Medio;9
582;4°;A;Avanzado;5
582;4°;A;Básico;10
582;4°;A;Crítico;2
582;4°;A;Medio;12
582;4°;B;Avanzado;6
582;4°;B;Básico;8
582;4°;B;Crítico;4
582;4°;B;Medio;8
582;5°;A;Avanzado;3
582;5°;A;Básico;12
582;5°;A;Crítico;7
582;5°;A;Medio;9
582;5°;B;Avanzado;4
582;5°;B;Básico;4
582;5°;B;Crítico;7
582;5°;B;Medio;7
582;6°;A;Avanzado;5
582;6°;A;Básico;11
582;6°;A;Crítico;5
582;6°;A;Medio;12
582;6°;B;Avanzado;10
582;6°;B;Básico;2
582;6°;B;Crítico;3
582;6°;B;Medio;10
582;7°;A;Avanzado;1
582;7°;A;Básico;9
582;7°;A;Crítico;4
582;7°;A;Medio;15
582;7°;B;Avanzado;3
582;7°;B;Básico;4
582;7°;B;Crítico;3
582;7°;B;Medio;9
621;2°;A;Crítico;23
621;2°;B;Básico;1
621;2°;B;Crítico;24
621;3°;U;Básico;4
621;3°;U;Crítico;21
621;3°;U;Medio;1
621;4°;U;Básico;5
621;4°;U;Crítico;17
621;4°;U;Medio;1
621;5°;U;Básico;5
621;5°;U;Crítico;19
621;5°;U;Medio;1
621;6°;A;Básico;7
621;6°;A;Crítico;9
621;6°;A;Medio;1
621;6°;B;Básico;2
621;6°;B;Crítico;11
621;7°;U;Básico;2
621;7°;U;Crítico;16
621;7°;U;Medio;2
989;1°;1ra;Básico;7
989;1°;1ra;Crítico;5
989;1°;1ra;Medio;20
989;1°;2da;Avanzado;1
989;1°;2da;Básico;7
989;1°;2da;Crítico;1
989;1°;2da;Medio;25
989;1°;3ra;Avanzado;5
989;1°;3ra;Básico;1
989;1°;3ra;Medio;9
989;1°;3°;Avanzado;4
989;1°;3°;Básico;2
989;1°;3°;Crítico;1
989;1°;3°;Medio;9
989;1°;5ta;Avanzado;17
989;1°;5ta;Medio;15
989;1°;6ta;Avanzado;2
989;1°;6ta;Básico;4
989;1°;6ta;Crítico;1
989;1°;6ta;Medio;23
989;1°;7ma;Avanzado;12
989;1°;7ma;Básico;2
989;1°;7ma;Crítico;4
989;1°;7ma;Medio;14
989;2°;1ra;Avanzado;15
989;2°;1ra;Básico;5
989;2°;1ra;Crítico;6
989;2°;1ra;Medio;13
989;2°;2da;Avanzado;8
989;2°;2da;Básico;14
989;2°;2da;Crítico;3
989;2°;2da;Medio;15
989;2°;3°;Avanzado;6
989;2°;3°;Básico;11
989;2°;3°;Crítico;4
989;2°;3°;Medio;20
989;2°;4ta;Avanzado;9
989;2°;4ta;Básico;5
989;2°;4ta;Crítico;5
989;2°;4ta;Medio;16
989;2°;5ta;Avanzado;5
989;2°;5ta;Básico;10
989;2°;5ta;Crítico;4
989;2°;5ta;Medio;10
989;2°;6ta;Avanzado;3
989;2°;6ta;Básico;5
989;2°;6ta;Crítico;1
989;2°;6ta;Medio;18
989;3°;1ra;Avanzado;7
989;3°;1ra;Básico;6
989;3°;1ra;Crítico;6
989;3°;1ra;Medio;12
989;3°;2da;Avanzado;3
989;3°;2da;Básico;10
989;3°;2da;Crítico;7
989;3°;2da;Medio;20
989;3°;3ra;Avanzado;10
989;3°;3ra;Básico;11
989;3°;3ra;Crítico;7
989;3°;3ra;Medio;10
989;3°;4ta;Avanzado;5
989;3°;4ta;Básico;7
989;3°;4ta;Crítico;11
989;3°;4ta;Medio;11
989;3°;5ta;Avanzado;13
989;3°;5ta;Básico;6
989;3°;5ta;Crítico;3
989;3°;5ta;Medio;13
989;3°;6ta;Avanzado;7
989;3°;6ta;Crítico;7
989;3°;6ta;Medio;8
989;3°;6º;Avanzado;1
989;3°;6º;Básico;3
989;3°;6º;Crítico;1
989;3°;6º;Medio;8
989;4°;1ra;Avanzado;5
989;4°;1ra;Básico;7
989;4°;1ra;Crítico;2
989;4°;1ra;Medio;16
989;4°;2da;Avanzado;7
989;4°;2da;Básico;4
989;4°;2da;Crítico;1
989;4°;2da;Medio;14
989;4°;3ra;Avanzado;4
989;4°;3ra;Básico;4
989;4°;3ra;Crítico;4
989;4°;3ra;Medio;17
989;4°;4ta;Avanzado;3
989;4°;4ta;Básico;10
989;4°;4ta;Crítico;2
989;4°;4ta;Medio;15
989;4°;5ta;Avanzado;8
989;4°;5ta;Básico;6
989;4°;5ta;Crítico;3
989;4°;5ta;Medio;13
989;4°;6ª;Avanzado;13
989;4°;6ª;Básico;6
989;4°;6ª;Crítico;2
989;4°;6ª;Medio;16
989;5°;1ra;Avanzado;8
989;5°;1ra;Básico;5
989;5°;1ra;Crítico;6
989;5°;1ra;Medio;12
989;5°;2da;Avanzado;5
989;5°;2da;Básico;9
989;5°;2da;Crítico;6
989;5°;2da;Medio;8
989;5°;3ra;Avanzado;2
989;5°;3ra;Básico;5
989;5°;3ra;Crítico;11
989;5°;3ra;Medio;14
989;5°;4ta;Avanzado;5
989;5°;4ta;Básico;13
989;5°;4ta;Crítico;7
989;5°;4ta;Medio;7
989;5°;5ta;Avanzado;3
989;5°;5ta;Básico;14
989;5°;5ta;Crítico;1
989;5°;5ta;Medio;9
989;5°;6º;Avanzado;10
989;5°;6º;Básico;3
989;5°;6º;Crítico;3
989;5°;6º;Medio;17
990;1°;1;Avanzado;3
990;1°;1;Básico;6
990;1°;1;Crítico;4
990;1°;1;Medio;18
990;1°;2;Básico;4
990;1°;2;Crítico;3
990;1°;2;Medio;21
990;1°;3;Avanzado;3
990;1°;3;Básico;6
990;1°;3;Medio;21
990;1°;4;Avanzado;3
990;1°;4;Básico;3
990;1°;4;Crítico;2
990;1°;4;Medio;22
990;2°;2;Avanzado;4
990;2°;2;Básico;8
990;2°;2;Crítico;3
990;2°;2;Medio;16
990;2°;4;Avanzado;11
990;2°;4;Básico;10
990;2°;4;Crítico;3
990;2°;4;Medio;9
990;2°;5;Avanzado;2
990;2°;5;Básico;10
990;2°;5;Crítico;4
990;2°;5;Medio;15
990;2°;6;Avanzado;5
990;2°;6;Básico;9
990;2°;6;Crítico;2
990;2°;6;Medio;15
990;3°;1;Avanzado;1
990;3°;1;Básico;7
990;3°;1;Crítico;7
990;3°;1;Medio;26
990;3°;2;Básico;10
990;3°;2;Crítico;17
990;3°;2;Medio;14
990;3°;3;Avanzado;1
990;3°;3;Básico;6
990;3°;3;Crítico;12
990;3°;3;Medio;15
990;4°;1;Avanzado;3
990;4°;1;Básico;6
990;4°;1;Crítico;3
990;4°;1;Medio;17
990;4°;2;Avanzado;1
990;4°;2;Básico;15
990;4°;2;Medio;13
990;4°;3;Avanzado;6
990;4°;3;Básico;7
990;4°;3;Crítico;6
990;4°;3;Medio;12
990;5°;1;Básico;16
990;5°;1;Crítico;5
990;5°;1;Medio;7
990;5°;2;Avanzado;4
990;5°;2;Básico;17
990;5°;2;Crítico;4
990;5°;2;Medio;8
990;5°;3;Avanzado;1
990;5°;3;Básico;16
990;5°;3;Crítico;10
990;5°;3;Medio;6
990;6°;1;Básico;18
990;6°;1;Crítico;5
990;6°;1;Medio;8
990;6°;2;Avanzado;4
990;6°;2;Básico;11
990;6°;2;Crítico;6
990;6°;2;Medio;11
990;6°;3;Básico;9
990;6°;3;Crítico;12
990;6°;3;Medio;9
991;1°;1ª;Avanzado;5
991;1°;1ª;Básico;1
991;1°;1ª;Medio;20
991;1°;2ª;Avanzado;2
991;1°;2ª;Básico;3
991;1°;2ª;Crítico;3
991;1°;2ª;Medio;18
991;1°;3ª;Avanzado;3
991;1°;3ª;Básico;1
991;1°;3ª;Crítico;2
991;1°;3ª;Medio;20
991;1°;4ª;Avanzado;3
991;1°;4ª;Básico;2
991;1°;4ª;Crítico;5
991;1°;4ª;Medio;11
991;1°;5ª;Avanzado;2
991;1°;5ª;Básico;1
991;1°;5ª;Crítico;11
991;1°;5ª;Medio;12
991;1°;6ª;Crítico;2
991;1°;6ª;Medio;3
991;2°;1ª;Avanzado;4
991;2°;1ª;Básico;10
991;2°;1ª;Crítico;6
991;2°;1ª;Medio;11
991;2°;2ª;Avanzado;6
991;2°;2ª;Básico;4
991;2°;2ª;Crítico;5
991;2°;2ª;Medio;15
991;2°;3ª;Avanzado;2
991;2°;3ª;Básico;13
991;2°;3ª;Crítico;5
991;2°;3ª;Medio;9
991;2°;4ª;Avanzado;1
991;2°;4ª;Básico;7
991;2°;4ª;Crítico;5
991;2°;4ª;Medio;17
991;2°;5ª;Avanzado;3
991;2°;5ª;Básico;14
991;2°;5ª;Crítico;1
991;2°;5ª;Medio;12
991;2°;6ª;Básico;10
991;2°;6ª;Crítico;2
991;2°;6ª;Medio;17
991;3°;1ª;Avanzado;10
991;3°;1ª;Básico;4
991;3°;1ª;Crítico;2
991;3°;1ª;Medio;13
991;3°;2ª;Avanzado;10
991;3°;2ª;Básico;7
991;3°;2ª;Crítico;1
991;3°;2ª;Medio;12
991;3°;3ª;Avanzado;4
991;3°;3ª;Básico;6
991;3°;3ª;Crítico;11
991;3°;3ª;Medio;10
991;3°;4ª;Avanzado;13
991;3°;4ª;Básico;1
991;3°;4ª;Crítico;2
991;3°;4ª;Medio;17
991;3°;5ª;Avanzado;4
991;3°;5ª;Básico;6
991;3°;5ª;Crítico;5
991;3°;5ª;Medio;15
991;4°;1ª;Avanzado;1
991;4°;1ª;Básico;3
991;4°;1ª;Crítico;4
991;4°;1ª;Medio;15
991;4°;2ª;Avanzado;2
991;4°;2ª;Básico;5
991;4°;2ª;Crítico;6
991;4°;2ª;Medio;14
991;4°;3ª;Avanzado;4
991;4°;3ª;Básico;8
991;4°;3ª;Crítico;3
991;4°;3ª;Medio;12
991;4°;4ª;Avanzado;7
991;4°;4ª;Básico;2
991;4°;4ª;Crítico;2
991;4°;4ª;Medio;12
991;4°;5ª;Avanzado;2
991;4°;5ª;Básico;10
991;4°;5ª;Crítico;7
991;4°;5ª;Medio;5
991;5°;1ª;Avanzado;2
991;5°;1ª;Básico;9
991;5°;1ª;Crítico;1
991;5°;1ª;Medio;13
991;5°;2ª;Avanzado;1
991;5°;2ª;Básico;6
991;5°;2ª;Crítico;2
991;5°;2ª;Medio;20
991;5°;3ª;Avanzado;1
991;5°;3ª;Básico;4
991;5°;3ª;Crítico;1
991;5°;3ª;Medio;8
991;5°;4ª;Avanzado;2
991;5°;4ª;Básico;8
991;5°;4ª;Crítico;8
991;5°;4ª;Medio;13
991;5°;5ª;Básico;6
991;5°;5ª;Crítico;5
991;5°;5ª;Medio;7
991;6°;1ª;Avanzado;1
991;6°;1ª;Básico;9
991;6°;1ª;Crítico;4
991;6°;1ª;Medio;8
991;6°;2ª;Medio;24
991;6°;3ª;Básico;2
991;6°;3ª;Crítico;2
991;6°;3ª;Medio;10
991;6°;4ª;Básico;9
991;6°;4ª;Crítico;5
991;6°;4ª;Medio;12
991;6°;5;Básico;1
991;6°;5;Crítico;1
991;6°;5;Medio;17
993;1°;1ª;Avanzado;7
993;1°;1ª;Básico;4
993;1°;1ª;Crítico;6
993;1°;1ª;Medio;7
993;1°;2ª;Avanzado;5
993;1°;2ª;Básico;4
993;1°;2ª;Crítico;3
993;1°;2ª;Medio;11
993;1°;3ª;Avanzado;1
993;1°;3ª;Básico;9
993;1°;3ª;Crítico;5
993;1°;3ª;Medio;10
993;1°;4ª;Básico;8
993;1°;4ª;Crítico;8
993;1°;4ª;Medio;7
993;1°;5;Avanzado;10
993;1°;5;Básico;2
993;1°;5;Medio;17
993;1°;6ª;Avanzado;1
993;1°;6ª;Básico;7
993;1°;6ª;Crítico;4
993;1°;6ª;Medio;5
993;1°;7ª;Avanzado;3
993;1°;7ª;Básico;5
993;1°;7ª;Crítico;3
993;1°;7ª;Medio;9
993;2°;1ª;Avanzado;3
993;2°;1ª;Básico;9
993;2°;1ª;Crítico;13
993;2°;1ª;Medio;7
993;2°;2ª;Avanzado;3
993;2°;2ª;Básico;9
993;2°;2ª;Crítico;12
993;2°;2ª;Medio;9
993;2°;3ª;Avanzado;2
993;2°;3ª;Básico;8
993;2°;3ª;Crítico;10
993;2°;3ª;Medio;15
993;2°;4ª;Avanzado;1
993;2°;4ª;Básico;10
993;2°;4ª;Crítico;9
993;2°;4ª;Medio;13
993;2°;5ª;Avanzado;3
993;2°;5ª;Básico;8
993;2°;5ª;Crítico;13
993;2°;5ª;Medio;12
993;3°;1ª Téc: Alimentación;Básico;6
993;3°;1ª Téc: Alimentación;Crítico;14
993;3°;1ª Téc: Alimentación;Medio;8
993;3°;2ª Téc: Alimentación;Básico;10
993;3°;2ª Téc: Alimentación;Crítico;11
993;3°;2ª Téc: Alimentación;Medio;7
993;3°;3ª Téc: Indumentaria;Avanzado;3
993;3°;3ª Téc: Indumentaria;Básico;10
993;3°;3ª Téc: Indumentaria;Crítico;8
993;3°;3ª Téc: Indumentaria;Medio;4
993;3°;4ª Téc: Indumentaria;Básico;3
993;3°;4ª Téc: Indumentaria;Crítico;21
993;3°;4ª Téc: Indumentaria;Medio;1
993;3°;5;Avanzado;5
993;3°;5;Básico;8
993;3°;5;Crítico;11
993;3°;5;Medio;1
993;4°;1ª Téc: Alimentación;Avanzado;1
993;4°;1ª Téc: Alimentación;Básico;8
993;4°;1ª Téc: Alimentación;Crítico;5
993;4°;1ª Téc: Alimentación;Medio;9
993;4°;2ª Téc: Alimentación;Avanzado;1
993;4°;2ª Téc: Alimentación;Básico;9
993;4°;2ª Téc: Alimentación;Crítico;6
993;4°;2ª Téc: Alimentación;Medio;9
993;4°;3ª Téc: Indumentaria;Avanzado;2
993;4°;3ª Téc: Indumentaria;Básico;12
993;4°;3ª Téc: Indumentaria;Crítico;13
993;4°;3ª Téc: Indumentaria;Medio;7
993;4°;4ª Téc: Indumentaria;Avanzado;2
993;4°;4ª Téc: Indumentaria;Básico;10
993;4°;4ª Téc: Indumentaria;Crítico;15
993;4°;4ª Téc: Indumentaria;Medio;6
993;5°;1ª Téc: Alimentación;Avanzado;1
993;5°;1ª Téc: Alimentación;Básico;5
993;5°;1ª Téc: Alimentación;Crítico;6
993;5°;1ª Téc: Alimentación;Medio;7
993;5°;2ª Téc: Alimentación;Básico;2
993;5°;2ª Téc: Alimentación;Crítico;17
993;5°;2ª Téc: Alimentación;Medio;4
993;5°;3ª Téc: Indumentaria;Básico;18
993;5°;3ª Téc: Indumentaria;Crítico;14
993;5°;3ª Téc: Indumentaria;Medio;5
993;6°;1ª Téc: Alimentación;Básico;6
993;6°;1ª Téc: Alimentación;Crítico;9
993;6°;1ª Téc: Alimentación;Medio;1
993;6°;2ª Téc: Indumentaria;Avanzado;1
993;6°;2ª Téc: Indumentaria;Básico;10
993;6°;2ª Téc: Indumentaria;Crítico;17
993;6°;2ª Téc: Indumentaria;Medio;3
