Alumno_ID;DESEMPEÑO;Operativo;CURSO_NORMALIZADO;Curso;División;Ausente;Cantidad_de_palabras;Prosodia;Incluido;Turno;Modalidad;Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;Departamento;Localidad;zona;Regional;ciclo_lectivo;separador
422180;Medio;Operativo 2023 Instancia II;2°;2°;A;No;159;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
768789;Medio;Operativo 2023 Instancia II;2°;2°;A;No;152;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
925409;Avanzado;Operativo 2023 Instancia II;2°;2°;A;No;179;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
929885;Medio;Operativo 2023 Instancia II;2°;2°;A;No;167;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
976037;Medio;Operativo 2023 Instancia II;2°;2°;A;No;164;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
301701;Medio;Operativo 2023 Instancia II;3°;3°;A;No;160;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
311766;Crítico;Operativo 2023 Instancia II;3°;3°;A;Si;0;0;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
312487;Básico;Operativo 2023 Instancia II;3°;3°;A;No;131;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
316221;Básico;Operativo 2023 Instancia II;3°;3°;A;No;137;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
316935;Crítico;Operativo 2023 Instancia II;3°;3°;A;Si;0;0;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
317239;Medio;Operativo 2023 Instancia II;3°;3°;A;No;160;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
317369;Básico;Operativo 2023 Instancia II;3°;3°;A;No;140;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
318668;Medio;Operativo 2023 Instancia II;3°;3°;A;No;160;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
320782;Crítico;Operativo 2023 Instancia II;3°;3°;A;Si;0;0;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
320872;Medio;Operativo 2023 Instancia II;3°;3°;A;No;160;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
321293;Medio;Operativo 2023 Instancia II;3°;3°;A;No;169;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
321426;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;211;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
321453;Medio;Operativo 2023 Instancia II;3°;3°;A;No;160;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
321457;Medio;Operativo 2023 Instancia II;3°;3°;A;No;146;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
322871;Crítico;Operativo 2023 Instancia II;3°;3°;A;Si;0;0;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
323453;Medio;Operativo 2023 Instancia II;3°;3°;A;No;164;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
323668;Medio;Operativo 2023 Instancia II;3°;3°;A;No;174;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
323680;Básico;Operativo 2023 Instancia II;3°;3°;A;No;145;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
323768;Crítico;Operativo 2023 Instancia II;3°;3°;A;No;93;1;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
331454;Crítico;Operativo 2023 Instancia II;3°;3°;A;No;113;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
331898;Básico;Operativo 2023 Instancia II;3°;3°;A;No;119;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
332586;Básico;Operativo 2023 Instancia II;3°;3°;A;No;131;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
332616;Medio;Operativo 2023 Instancia II;3°;3°;A;No;174;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
332617;Básico;Operativo 2023 Instancia II;3°;3°;A;No;131;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
333719;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;186;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
334004;Medio;Operativo 2023 Instancia II;3°;3°;A;No;169;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
334039;Medio;Operativo 2023 Instancia II;3°;3°;A;No;169;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
334042;Básico;Operativo 2023 Instancia II;3°;3°;A;No;119;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
334057;Básico;Operativo 2023 Instancia II;3°;3°;A;No;122;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
334214;Básico;Operativo 2023 Instancia II;3°;3°;A;No;132;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
341247;Medio;Operativo 2023 Instancia II;3°;3°;A;No;146;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
341267;Medio;Operativo 2023 Instancia II;3°;3°;A;No;152;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
341893;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;189;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
341907;Básico;Operativo 2023 Instancia II;3°;3°;A;No;131;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
341923;Crítico;Operativo 2023 Instancia II;3°;3°;A;Si;0;0;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
524775;Medio;Operativo 2023 Instancia II;3°;3°;A;No;162;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
611538;Medio;Operativo 2023 Instancia II;3°;3°;A;No;146;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
940223;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;188;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
8819;Medio;Operativo 2023 Instancia II;5°;5°;A;No;174;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
219414;Avanzado;Operativo 2023 Instancia II;5°;5°;A;No;199;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
231513;Medio;Operativo 2023 Instancia II;5°;5°;A;No;171;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
231546;Medio;Operativo 2023 Instancia II;5°;5°;A;No;180;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
235398;Medio;Operativo 2023 Instancia II;5°;5°;A;No;162;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
248459;Medio;Operativo 2023 Instancia II;5°;5°;A;No;169;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
250211;Básico;Operativo 2023 Instancia II;5°;5°;A;No;144;1;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
250646;Básico;Operativo 2023 Instancia II;5°;5°;A;No;136;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
255562;Avanzado;Operativo 2023 Instancia II;5°;5°;A;No;186;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
256151;Básico;Operativo 2023 Instancia II;5°;5°;A;No;132;1;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
258807;Básico;Operativo 2023 Instancia II;5°;5°;A;No;144;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
258827;Básico;Operativo 2023 Instancia II;5°;5°;A;No;144;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
259663;Medio;Operativo 2023 Instancia II;5°;5°;A;No;174;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
262102;Medio;Operativo 2023 Instancia II;5°;5°;A;No;184;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
262110;Avanzado;Operativo 2023 Instancia II;5°;5°;A;No;199;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
262149;Crítico;Operativo 2023 Instancia II;5°;5°;A;No;120;1;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
266593;Avanzado;Operativo 2023 Instancia II;5°;5°;A;No;203;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
267035;Crítico;Operativo 2023 Instancia II;5°;5°;A;Si;0;0;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
267406;Básico;Operativo 2023 Instancia II;5°;5°;A;No;151;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
272552;Básico;Operativo 2023 Instancia II;5°;5°;A;No;144;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
275346;Avanzado;Operativo 2023 Instancia II;5°;5°;A;No;188;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
275362;Medio;Operativo 2023 Instancia II;5°;5°;A;No;175;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
276912;Básico;Operativo 2023 Instancia II;5°;5°;A;No;148;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
278247;Básico;Operativo 2023 Instancia II;5°;5°;A;No;147;1;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
279763;Básico;Operativo 2023 Instancia II;5°;5°;A;No;130;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
280330;Crítico;Operativo 2023 Instancia II;5°;5°;A;No;118;2;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
280364;Medio;Operativo 2023 Instancia II;5°;5°;A;No;174;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
284612;Avanzado;Operativo 2023 Instancia II;5°;5°;A;No;191;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
284639;Crítico;Operativo 2023 Instancia II;5°;5°;A;No;118;1;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
328025;Crítico;Operativo 2023 Instancia II;5°;5°;A;Si;0;0;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
526432;Medio;Operativo 2023 Instancia II;5°;5°;A;No;169;3;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
810734;Básico;Operativo 2023 Instancia II;5°;5°;A;No;127;1;No;Vespertino;Presencial;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;GUAYMALLÉN;VILLA NUEVA;Sin Zona;NO CORRESPONDE;2023;"**"
517094;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;4;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
518705;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;1;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
518958;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;8;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
614906;Básico;Operativo 2023 Instancia II;2°;2°;A;No;27;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
622520;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;7;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
625657;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;0;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
630708;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;8;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
694853;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;0;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
709360;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;2;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
715728;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;0;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
726629;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;0;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
758567;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;5;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
759477;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;8;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
764468;Básico;Operativo 2023 Instancia II;2°;2°;A;No;26;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
776781;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;2;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
776801;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;9;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
776817;Básico;Operativo 2023 Instancia II;2°;2°;A;No;17;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
776826;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;0;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
777344;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;1;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
784091;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;11;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
785603;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;0;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
786375;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;1;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
787112;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;1;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
789022;Medio;Operativo 2023 Instancia II;2°;2°;A;No;51;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
803797;Básico;Operativo 2023 Instancia II;2°;2°;A;No;22;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
804212;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;7;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
804235;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;9;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
858108;Crítico;Operativo 2023 Instancia II;2°;2°;A;No;0;0;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
518162;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;6;0;Si;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
621746;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;2;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
698320;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;2;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
733570;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;11;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
734191;Medio;Operativo 2023 Instancia II;2°;2°;B;No;56;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
769676;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;8;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
776855;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;0;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
776894;Básico;Operativo 2023 Instancia II;2°;2°;B;No;23;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
777323;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;0;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
777334;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;4;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
780780;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;0;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;2353;CAPITAL;CUARTA SECCION;10%;NORTE;2023;"**"
