Escuela_ID;CURSO_NORMALIZADO;DESEMPEÑO;Alumno_ID
1985;4°;Crítico;5
1985;4°;Medio;15
1985;5°;Avanzado;34
1985;5°;Básico;2
1985;5°;Crítico;7
1985;5°;Medio;16
1987;1°;Avanzado;8
1987;1°;Básico;11
1987;1°;Crítico;2
1987;1°;Medio;41
1987;2°;Avanzado;8
1987;2°;Básico;19
1987;2°;Crítico;11
1987;2°;Medio;19
1987;3°;Avanzado;11
1987;3°;Básico;11
1987;3°;Crítico;6
1987;3°;Medio;23
1987;4°;Avanzado;16
1987;4°;Básico;15
1987;4°;Crítico;3
1987;4°;Medio;21
1987;5°;Avanzado;5
1987;5°;Básico;17
1987;5°;Crítico;6
1987;5°;Medio;25
1989;1°;Avanzado;1
1989;1°;Básico;12
1989;1°;Crítico;5
1989;1°;Medio;16
1989;2°;Avanzado;3
1989;2°;Básico;8
1989;2°;Crítico;8
1989;2°;Medio;11
1989;3°;Avanzado;1
1989;3°;Básico;10
1989;3°;Crítico;9
1989;3°;Medio;9
1989;4°;Avanzado;2
1989;4°;Básico;8
1989;4°;Crítico;11
1989;4°;Medio;12
1989;5°;Básico;12
1989;5°;Crítico;8
1989;5°;Medio;6
1993;2°;Crítico;4
1993;3°;Avanzado;10
1993;3°;Básico;2
1993;3°;Crítico;5
1993;3°;Medio;15
1993;4°;Crítico;2
1993;5°;Básico;1
1993;5°;Crítico;3
1993;5°;Medio;15
1995;1°;Avanzado;4
1995;1°;Básico;4
1995;1°;Medio;19
1995;2°;Avanzado;5
1995;2°;Básico;7
1995;2°;Crítico;1
1995;2°;Medio;14
1995;3°;Avanzado;8
1995;3°;Básico;5
1995;3°;Crítico;2
1995;3°;Medio;16
1995;4°;Avanzado;3
1995;4°;Básico;8
1995;4°;Crítico;1
1995;4°;Medio;10
1995;5°;Avanzado;5
1995;5°;Básico;8
1995;5°;Crítico;1
1995;5°;Medio;13
1998;1°;Avanzado;8
1998;1°;Básico;16
1998;1°;Crítico;2
1998;1°;Medio;41
1998;2°;Avanzado;8
1998;2°;Básico;16
1998;2°;Crítico;10
1998;2°;Medio;31
1998;3°;Avanzado;6
1998;3°;Básico;18
1998;3°;Crítico;20
1998;3°;Medio;24
1998;4°;Avanzado;4
1998;4°;Básico;14
1998;4°;Crítico;9
1998;4°;Medio;22
1998;5°;Avanzado;2
1998;5°;Básico;20
1998;5°;Crítico;13
1998;5°;Medio;13
1999;1°;Avanzado;3
1999;1°;Básico;13
1999;1°;Crítico;4
1999;1°;Medio;30
1999;2°;Avanzado;5
1999;2°;Básico;13
1999;2°;Crítico;12
1999;2°;Medio;17
1999;3°;Avanzado;3
1999;3°;Básico;6
1999;3°;Crítico;27
1999;3°;Medio;16
1999;4°;Básico;16
1999;4°;Crítico;23
1999;4°;Medio;9
1999;5°;Básico;12
1999;5°;Crítico;22
1999;5°;Medio;11
2001;1°;Avanzado;10
2001;1°;Básico;7
2001;1°;Medio;30
2001;2°;Avanzado;4
2001;2°;Básico;17
2001;2°;Crítico;7
2001;2°;Medio;22
2001;3°;Avanzado;6
2001;3°;Básico;10
2001;3°;Crítico;6
2001;3°;Medio;27
2001;4°;Avanzado;5
2001;4°;Básico;10
2001;4°;Crítico;3
2001;4°;Medio;20
2001;5°;Avanzado;8
2001;5°;Básico;7
2001;5°;Crítico;7
2001;5°;Medio;19
2007;1°;Avanzado;33
2007;1°;Básico;3
2007;1°;Crítico;1
2007;1°;Medio;20
2007;2°;Avanzado;9
2007;2°;Básico;8
2007;2°;Crítico;8
2007;2°;Medio;30
2007;3°;Avanzado;8
2007;3°;Básico;9
2007;3°;Crítico;7
2007;3°;Medio;28
2007;4°;Avanzado;9
2007;4°;Básico;8
2007;4°;Crítico;3
2007;4°;Medio;39
2007;5°;Avanzado;8
2007;5°;Básico;13
2007;5°;Crítico;17
2007;5°;Medio;16
2015;1°;Avanzado;17
2015;1°;Básico;10
2015;1°;Crítico;5
2015;1°;Medio;28
2015;2°;Avanzado;15
2015;2°;Básico;17
2015;2°;Crítico;10
2015;2°;Medio;19
2015;3°;Avanzado;14
2015;3°;Básico;13
2015;3°;Crítico;34
2015;3°;Medio;21
2015;4°;Avanzado;16
2015;4°;Básico;8
2015;4°;Crítico;23
2015;4°;Medio;27
2015;5°;Avanzado;5
2015;5°;Básico;33
2015;5°;Crítico;33
2015;5°;Medio;20
2017;1°;Avanzado;9
2017;1°;Básico;7
2017;1°;Crítico;7
2017;1°;Medio;39
2017;2°;Avanzado;11
2017;2°;Básico;26
2017;2°;Crítico;8
2017;2°;Medio;18
2017;3°;Avanzado;15
2017;3°;Básico;20
2017;3°;Crítico;6
2017;3°;Medio;23
2017;4°;Avanzado;10
2017;4°;Básico;24
2017;4°;Crítico;6
2017;4°;Medio;20
2017;5°;Avanzado;10
2017;5°;Básico;19
2017;5°;Crítico;12
2017;5°;Medio;14
2021;1°;Avanzado;11
2021;1°;Básico;9
2021;1°;Crítico;3
2021;1°;Medio;44
2021;2°;Avanzado;14
2021;2°;Básico;17
2021;2°;Crítico;2
2021;2°;Medio;26
2021;3°;Avanzado;5
2021;3°;Básico;14
2021;3°;Crítico;7
2021;3°;Medio;25
2021;4°;Avanzado;9
2021;4°;Básico;12
2021;4°;Crítico;5
2021;4°;Medio;22
2021;5°;Avanzado;5
2021;5°;Básico;17
2021;5°;Crítico;4
2021;5°;Medio;22
2027;1°;Avanzado;46
2027;1°;Básico;6
2027;1°;Crítico;10
2027;1°;Medio;88
2027;2°;Avanzado;49
2027;2°;Básico;30
2027;2°;Crítico;10
2027;2°;Medio;75
2027;3°;Avanzado;40
2027;3°;Básico;28
2027;3°;Crítico;19
2027;3°;Medio;61
2027;4°;Avanzado;32
2027;4°;Básico;28
2027;4°;Crítico;21
2027;4°;Medio;58
2027;5°;Avanzado;7
2027;5°;Básico;23
2027;5°;Crítico;6
2027;5°;Medio;35
2039;1°;Avanzado;6
2039;1°;Básico;1
2039;1°;Crítico;3
2039;1°;Medio;8
2039;2°;Avanzado;3
2039;2°;Básico;4
2039;2°;Crítico;2
2039;2°;Medio;7
2039;3°;Avanzado;4
2039;3°;Básico;1
2039;3°;Crítico;2
2039;3°;Medio;9
2039;4°;Avanzado;5
2039;4°;Básico;4
2039;4°;Crítico;1
2039;4°;Medio;9
2039;5°;Avanzado;4
2039;5°;Básico;4
2039;5°;Crítico;2
2039;5°;Medio;12
2041;1°;Básico;13
2041;1°;Medio;25
2041;2°;Avanzado;7
2041;2°;Básico;16
2041;2°;Crítico;5
2041;2°;Medio;12
2041;3°;Avanzado;3
2041;3°;Básico;3
2041;3°;Crítico;8
2041;3°;Medio;17
2041;4°;Avanzado;4
2041;4°;Básico;10
2041;4°;Crítico;3
2041;4°;Medio;15
2041;5°;Avanzado;2
2041;5°;Básico;17
2041;5°;Crítico;3
2041;5°;Medio;6
2047;1°;Básico;17
2047;1°;Crítico;25
2047;1°;Medio;10
2047;2°;Básico;13
2047;2°;Crítico;23
2047;2°;Medio;6
2047;3°;Avanzado;1
2047;3°;Básico;5
2047;3°;Crítico;25
2047;3°;Medio;4
2047;4°;Básico;16
2047;4°;Crítico;20
2047;4°;Medio;1
2047;5°;Crítico;22
2058;1°;Avanzado;5
2058;1°;Básico;5
2058;1°;Crítico;3
2058;1°;Medio;16
2058;2°;Avanzado;13
2058;2°;Básico;4
2058;2°;Medio;15
2058;3°;Avanzado;4
2058;3°;Básico;11
2058;3°;Crítico;7
2058;3°;Medio;16
2058;5°;Avanzado;6
2058;5°;Básico;11
2058;5°;Crítico;5
2058;5°;Medio;10
2353;2°;Básico;7
2353;2°;Crítico;44
2353;2°;Medio;2
2353;3°;Avanzado;7
2353;3°;Básico;29
2353;3°;Crítico;14
2353;3°;Medio;17
2353;4°;Avanzado;14
2353;4°;Básico;6
2353;4°;Crítico;5
2353;4°;Medio;26
2353;5°;Avanzado;18
2353;5°;Básico;13
2353;5°;Crítico;11
2353;5°;Medio;16
2353;6°;Avanzado;4
2353;6°;Básico;21
2353;6°;Crítico;11
2353;6°;Medio;23
2353;7°;Avanzado;5
2353;7°;Básico;7
2353;7°;Crítico;8
2353;7°;Medio;38
2355;2°;Básico;18
2355;2°;Crítico;66
2355;2°;Medio;1
2355;3°;Avanzado;5
2355;3°;Básico;19
2355;3°;Crítico;48
2355;3°;Medio;10
2355;4°;Avanzado;9
2355;4°;Básico;22
2355;4°;Crítico;29
2355;4°;Medio;19
2355;5°;Avanzado;5
2355;5°;Básico;18
2355;5°;Crítico;28
2355;5°;Medio;17
2355;6°;Avanzado;18
2355;6°;Básico;22
2355;6°;Crítico;14
2355;6°;Medio;33
2355;7°;Avanzado;9
2355;7°;Básico;19
2355;7°;Crítico;23
2355;7°;Medio;30
2358;2°;Avanzado;7
2358;2°;Básico;19
2358;2°;Crítico;25
2358;2°;Medio;18
2358;3°;Avanzado;18
2358;3°;Básico;12
2358;3°;Crítico;14
2358;3°;Medio;18
2358;4°;Avanzado;12
2358;4°;Básico;8
2358;4°;Crítico;5
2358;4°;Medio;30
2358;5°;Avanzado;14
2358;5°;Básico;19
2358;5°;Crítico;13
2358;5°;Medio;26
2358;6°;Avanzado;37
2358;6°;Básico;7
2358;6°;Crítico;1
2358;6°;Medio;24
2358;7°;Avanzado;14
2358;7°;Básico;9
2358;7°;Crítico;13
2358;7°;Medio;42
2361;2°;Avanzado;28
2361;2°;Básico;27
2361;2°;Crítico;30
2361;2°;Medio;20
2361;3°;Avanzado;27
2361;3°;Básico;33
2361;3°;Crítico;13
2361;3°;Medio;26
2361;4°;Avanzado;38
2361;4°;Básico;17
2361;4°;Crítico;11
2361;4°;Medio;40
2361;5°;Avanzado;14
2361;5°;Básico;19
2361;5°;Crítico;21
2361;5°;Medio;45
2361;6°;Avanzado;31
2361;6°;Básico;18
2361;6°;Crítico;6
2361;6°;Medio;43
2361;7°;Avanzado;22
2361;7°;Básico;17
2361;7°;Crítico;8
2361;7°;Medio;38
2389;2°;Avanzado;10
2389;2°;Básico;31
2389;2°;Crítico;30
2389;2°;Medio;10
2389;3°;Avanzado;26
2389;3°;Básico;21
2389;3°;Crítico;12
2389;3°;Medio;28
2389;4°;Avanzado;30
2389;4°;Básico;17
2389;4°;Crítico;6
2389;4°;Medio;34
2389;5°;Avanzado;24
2389;5°;Básico;19
2389;5°;Crítico;14
2389;5°;Medio;24
2389;6°;Avanzado;25
2389;6°;Básico;9
2389;6°;Crítico;2
2389;6°;Medio;27
2389;7°;Avanzado;25
2389;7°;Básico;18
2389;7°;Medio;40
2565;2°;Avanzado;6
2565;2°;Básico;19
2565;2°;Crítico;57
2565;2°;Medio;5
2565;3°;Avanzado;23
2565;3°;Básico;19
2565;3°;Crítico;9
2565;3°;Medio;37
2565;4°;Avanzado;24
2565;4°;Básico;18
2565;4°;Crítico;15
2565;4°;Medio;27
2565;5°;Avanzado;6
2565;5°;Básico;32
2565;5°;Crítico;9
2565;5°;Medio;45
2565;6°;Avanzado;47
2565;6°;Básico;11
2565;6°;Crítico;10
2565;6°;Medio;27
2565;7°;Avanzado;23
2565;7°;Básico;27
2565;7°;Crítico;9
2565;7°;Medio;36
2572;2°;Básico;11
2572;2°;Crítico;39
2572;2°;Medio;4
2572;3°;Avanzado;8
2572;3°;Básico;25
2572;3°;Crítico;11
2572;3°;Medio;13
2572;4°;Avanzado;23
2572;4°;Básico;14
2572;4°;Crítico;8
2572;4°;Medio;14
2572;5°;Avanzado;10
2572;5°;Básico;13
2572;5°;Crítico;10
2572;5°;Medio;21
2572;6°;Avanzado;11
2572;6°;Básico;8
2572;6°;Crítico;6
2572;6°;Medio;28
2572;7°;Avanzado;12
2572;7°;Básico;6
2572;7°;Crítico;6
2572;7°;Medio;30
2586;2°;Avanzado;8
2586;2°;Básico;12
2586;2°;Crítico;2
2586;2°;Medio;3
2586;3°;Avanzado;8
2586;3°;Básico;7
2586;3°;Crítico;2
2586;3°;Medio;8
2586;4°;Avanzado;12
2586;4°;Crítico;2
2586;4°;Medio;12
2586;5°;Avanzado;11
2586;5°;Básico;7
2586;5°;Crítico;2
2586;5°;Medio;8
2586;6°;Avanzado;9
2586;6°;Básico;1
2586;6°;Crítico;1
2586;6°;Medio;14
2586;7°;Avanzado;7
2586;7°;Básico;4
2586;7°;Crítico;1
2586;7°;Medio;15
2587;2°;Avanzado;7
2587;2°;Básico;36
2587;2°;Crítico;10
2587;2°;Medio;23
2587;3°;Avanzado;18
2587;3°;Básico;14
2587;3°;Crítico;10
2587;3°;Medio;25
2587;4°;Avanzado;32
2587;4°;Básico;9
2587;4°;Crítico;9
2587;4°;Medio;34
2587;5°;Avanzado;23
2587;5°;Básico;12
2587;5°;Crítico;7
2587;5°;Medio;45
2587;6°;Avanzado;24
2587;6°;Básico;4
2587;6°;Medio;32
2587;7°;Avanzado;10
2587;7°;Básico;3
2587;7°;Crítico;28
2587;7°;Medio;21
2590;2°;Avanzado;5
2590;2°;Básico;19
2590;2°;Crítico;11
2590;2°;Medio;10
2590;3°;Avanzado;14
2590;3°;Básico;11
2590;3°;Crítico;6
2590;3°;Medio;11
2590;4°;Avanzado;16
2590;4°;Básico;9
2590;4°;Crítico;3
2590;4°;Medio;12
2590;5°;Avanzado;5
2590;5°;Básico;18
2590;5°;Crítico;10
2590;5°;Medio;15
2590;6°;Avanzado;19
2590;6°;Básico;9
2590;6°;Medio;13
2590;7°;Avanzado;11
2590;7°;Básico;8
2590;7°;Crítico;2
2590;7°;Medio;35
2639;2°;Avanzado;2
2639;2°;Básico;3
2639;2°;Crítico;3
2639;2°;Medio;1
2639;3°;Avanzado;7
2639;3°;Básico;8
2639;3°;Crítico;2
2639;3°;Medio;12
2639;4°;Avanzado;8
2639;4°;Básico;2
2639;4°;Crítico;6
2639;4°;Medio;4
2639;5°;Avanzado;2
2639;5°;Básico;2
2639;5°;Medio;5
2639;6°;Avanzado;6
2639;6°;Básico;1
2639;6°;Crítico;4
2639;6°;Medio;6
2639;7°;Avanzado;4
2639;7°;Básico;1
2639;7°;Crítico;2
2639;7°;Medio;2
2648;2°;Avanzado;3
2648;2°;Básico;11
2648;2°;Crítico;4
2648;2°;Medio;4
2648;5°;Avanzado;9
2648;5°;Básico;2
2648;5°;Crítico;3
2648;5°;Medio;2
2648;6°;Avanzado;1
2648;6°;Crítico;3
2648;6°;Medio;1
2648;7°;Avanzado;1
2648;7°;Básico;1
2648;7°;Crítico;2
2648;7°;Medio;5
2661;2°;Avanzado;4
2661;2°;Básico;9
2661;2°;Crítico;2
2661;2°;Medio;3
2661;3°;Avanzado;9
2661;3°;Básico;5
2661;3°;Crítico;2
2661;3°;Medio;8
2661;4°;Avanzado;13
2661;4°;Básico;2
2661;4°;Crítico;1
2661;4°;Medio;9
2661;5°;Avanzado;5
2661;5°;Básico;2
2661;5°;Medio;4
2661;6°;Avanzado;20
2661;6°;Medio;2
2661;7°;Avanzado;13
2661;7°;Básico;1
2661;7°;Crítico;1
2661;7°;Medio;1
2662;2°;Avanzado;3
2662;2°;Básico;5
2662;2°;Crítico;1
2662;2°;Medio;8
2662;3°;Avanzado;2
2662;3°;Básico;4
2662;3°;Crítico;2
2662;3°;Medio;6
2662;4°;Avanzado;9
2662;4°;Básico;2
2662;4°;Crítico;1
2662;4°;Medio;4
2662;5°;Avanzado;3
2662;5°;Básico;4
2662;5°;Medio;5
2662;6°;Avanzado;3
2662;6°;Básico;1
2662;6°;Medio;3
2662;7°;Avanzado;6
2662;7°;Crítico;1
2662;7°;Medio;10
2667;1°;Avanzado;9
2667;1°;Básico;13
2667;1°;Crítico;8
2667;1°;Medio;46
2667;2°;Avanzado;17
2667;2°;Básico;14
2667;2°;Crítico;15
2667;2°;Medio;28
2667;3°;Avanzado;8
2667;3°;Básico;19
2667;3°;Crítico;24
2667;3°;Medio;22
2667;4°;Avanzado;1
2667;4°;Básico;18
2667;4°;Crítico;10
2667;4°;Medio;33
2667;5°;Avanzado;3
2667;5°;Básico;20
2667;5°;Crítico;13
2667;5°;Medio;22
2669;1°;Avanzado;9
2669;1°;Básico;2
2669;1°;Crítico;1
2669;1°;Medio;15
2669;2°;Avanzado;13
2669;2°;Básico;2
2669;2°;Crítico;4
2669;2°;Medio;7
2669;3°;Avanzado;2
2669;3°;Básico;2
2669;3°;Crítico;3
2669;3°;Medio;6
2669;4°;Avanzado;8
2669;4°;Básico;1
2669;4°;Medio;8
2669;5°;Avanzado;3
2669;5°;Básico;8
2669;5°;Crítico;3
2669;5°;Medio;4
2670;1°;Avanzado;2
2670;1°;Medio;15
2670;2°;Avanzado;11
2670;2°;Crítico;1
2670;2°;Medio;11
2670;3°;Avanzado;8
2670;3°;Crítico;1
2670;4°;Avanzado;10
2670;4°;Básico;1
2670;4°;Medio;9
2670;5°;Avanzado;5
2670;5°;Básico;8
2670;5°;Crítico;1
2670;5°;Medio;15
2675;1°;Avanzado;16
2675;1°;Básico;22
2675;1°;Crítico;5
2675;1°;Medio;90
2675;2°;Avanzado;14
2675;2°;Básico;31
2675;2°;Crítico;25
2675;2°;Medio;54
2675;3°;Avanzado;19
2675;3°;Básico;34
2675;3°;Crítico;21
2675;3°;Medio;37
2675;4°;Avanzado;8
2675;4°;Básico;42
2675;4°;Crítico;13
2675;4°;Medio;47
2675;5°;Avanzado;13
2675;5°;Básico;37
2675;5°;Crítico;15
2675;5°;Medio;43
2676;1°;Avanzado;6
2676;1°;Básico;13
2676;1°;Crítico;5
2676;1°;Medio;39
2676;2°;Avanzado;19
2676;2°;Básico;11
2676;2°;Crítico;6
2676;2°;Medio;28
2676;3°;Avanzado;4
2676;3°;Básico;16
2676;3°;Crítico;8
2676;3°;Medio;20
2676;4°;Avanzado;8
2676;4°;Básico;9
2676;4°;Crítico;7
2676;4°;Medio;22
2676;5°;Avanzado;6
2676;5°;Básico;16
2676;5°;Crítico;4
2676;5°;Medio;19
2677;1°;Avanzado;2
2677;1°;Básico;10
2677;1°;Medio;53
2677;2°;Avanzado;11
2677;2°;Básico;18
2677;2°;Crítico;3
2677;2°;Medio;33
2677;3°;Avanzado;11
2677;3°;Básico;23
2677;3°;Crítico;6
2677;3°;Medio;27
2677;4°;Avanzado;2
2677;4°;Básico;11
2677;4°;Crítico;4
2677;4°;Medio;46
2677;5°;Básico;29
2677;5°;Crítico;8
2677;5°;Medio;22
2680;1°;Avanzado;5
2680;1°;Medio;18
2680;2°;Avanzado;5
2680;2°;Básico;6
2680;2°;Crítico;1
2680;2°;Medio;19
2680;3°;Avanzado;4
2680;3°;Básico;3
2680;3°;Crítico;3
2680;3°;Medio;13
2680;4°;Avanzado;4
2680;4°;Básico;8
2680;4°;Crítico;4
2680;4°;Medio;19
2680;5°;Básico;14
2680;5°;Crítico;5
2680;5°;Medio;8
2681;1°;Avanzado;32
2681;1°;Básico;7
2681;1°;Crítico;4
2681;1°;Medio;15
2681;2°;Avanzado;26
2681;2°;Básico;15
2681;2°;Crítico;5
2681;2°;Medio;10
2681;3°;Avanzado;38
2681;3°;Básico;1
2681;3°;Crítico;1
2681;3°;Medio;22
2681;4°;Avanzado;42
2681;4°;Crítico;2
2681;4°;Medio;15
2681;5°;Avanzado;32
2681;5°;Crítico;5
2682;1°;Avanzado;3
2682;1°;Básico;3
2682;1°;Crítico;5
2682;1°;Medio;10
2682;2°;Avanzado;1
2682;2°;Básico;11
2682;2°;Crítico;10
2682;2°;Medio;3
2682;3°;Avanzado;3
2682;3°;Básico;6
2682;3°;Crítico;6
2682;3°;Medio;7
2682;4°;Avanzado;1
2682;4°;Básico;11
2682;4°;Crítico;6
2682;4°;Medio;8
2682;5°;Avanzado;1
2682;5°;Básico;7
2682;5°;Crítico;2
2682;5°;Medio;2
3187;2°;Avanzado;5
3187;2°;Básico;12
3187;2°;Crítico;29
3187;2°;Medio;8
3187;3°;Avanzado;15
3187;3°;Básico;10
3187;3°;Crítico;11
3187;3°;Medio;16
3187;4°;Avanzado;9
3187;4°;Básico;10
3187;4°;Crítico;6
3187;4°;Medio;12
3187;5°;Avanzado;8
3187;5°;Básico;12
3187;5°;Crítico;7
3187;5°;Medio;13
3187;6°;Avanzado;1
3187;6°;Básico;3
3187;6°;Crítico;2
3187;6°;Medio;8
3187;7°;Avanzado;1
3187;7°;Básico;8
3187;7°;Crítico;3
3187;7°;Medio;10
3191;2°;Básico;7
3191;2°;Crítico;15
3191;2°;Medio;5
3191;3°;Avanzado;4
3191;3°;Básico;9
3191;3°;Crítico;5
3191;3°;Medio;12
3191;4°;Avanzado;5
3191;4°;Básico;7
3191;4°;Crítico;4
3191;4°;Medio;7
3191;5°;Avanzado;7
3191;5°;Básico;9
3191;5°;Crítico;4
3191;5°;Medio;5
3191;6°;Avanzado;4
3191;6°;Básico;3
3191;6°;Crítico;2
3191;6°;Medio;7
3191;7°;Avanzado;3
3191;7°;Básico;5
3191;7°;Crítico;5
3191;7°;Medio;13
3206;2°;Avanzado;3
3206;2°;Básico;20
3206;2°;Crítico;9
3206;2°;Medio;11
3206;3°;Avanzado;19
3206;3°;Básico;14
3206;3°;Crítico;3
3206;3°;Medio;16
3206;4°;Avanzado;24
3206;4°;Básico;2
3206;4°;Crítico;4
3206;4°;Medio;19
3206;5°;Avanzado;8
3206;5°;Básico;15
3206;5°;Crítico;7
3206;5°;Medio;24
3206;6°;Avanzado;22
3206;6°;Básico;1
3206;6°;Crítico;2
3206;6°;Medio;20
3206;7°;Avanzado;22
3206;7°;Básico;5
3206;7°;Crítico;4
3206;7°;Medio;23
3210;1°;Avanzado;1
3210;1°;Básico;10
3210;1°;Crítico;6
3210;1°;Medio;11
3210;2°;Avanzado;2
3210;2°;Básico;11
3210;2°;Crítico;10
3210;2°;Medio;5
3210;3°;Básico;7
3210;3°;Crítico;21
3210;3°;Medio;5
3210;4°;Básico;10
3210;4°;Crítico;10
3210;4°;Medio;1
3210;5°;Avanzado;1
3210;5°;Básico;9
3210;5°;Crítico;10
3210;5°;Medio;6
4394;1°;Avanzado;1
4394;1°;Básico;7
4394;1°;Crítico;4
4394;1°;Medio;13
4394;2°;Básico;13
4394;2°;Crítico;6
4394;2°;Medio;8
4394;3°;Avanzado;2
4394;3°;Básico;5
4394;3°;Crítico;11
4394;3°;Medio;8
4394;4°;Avanzado;4
4394;4°;Básico;6
4394;4°;Crítico;9
4394;4°;Medio;8
4394;5°;Avanzado;5
4394;5°;Básico;8
4394;5°;Crítico;6
4394;5°;Medio;5
4984;2°;Avanzado;4
4984;2°;Básico;2
4984;2°;Medio;3
4984;3°;Avanzado;18
4984;3°;Básico;3
4984;3°;Crítico;2
4984;3°;Medio;5
4984;4°;Avanzado;13
4984;4°;Básico;2
4984;4°;Crítico;1
4984;4°;Medio;7
4984;5°;Avanzado;9
4984;5°;Básico;4
4984;5°;Crítico;3
4984;5°;Medio;10
4984;6°;Avanzado;4
4984;6°;Básico;2
4984;6°;Medio;8
4984;7°;Avanzado;4
4984;7°;Básico;4
4984;7°;Crítico;1
4984;7°;Medio;11
5087;2°;Avanzado;4
5087;2°;Básico;20
5087;2°;Crítico;8
5087;2°;Medio;15
5089;1°;Avanzado;4
5089;1°;Básico;4
5089;1°;Medio;14
5089;2°;Avanzado;2
5089;2°;Básico;7
5089;2°;Crítico;3
5089;2°;Medio;10
5089;3°;Avanzado;3
5089;3°;Básico;2
5089;3°;Crítico;3
5089;3°;Medio;10
5111;1°;Avanzado;2
5111;1°;Básico;8
5111;1°;Crítico;12
5111;1°;Medio;8
5111;2°;Avanzado;1
5111;2°;Básico;9
5111;2°;Crítico;10
5111;2°;Medio;5
5111;3°;Avanzado;1
5111;3°;Básico;2
5111;3°;Crítico;16
5111;3°;Medio;11
5111;4°;Avanzado;6
5111;4°;Básico;3
5111;4°;Crítico;10
5111;4°;Medio;9
5111;5°;Avanzado;4
5111;5°;Básico;3
5111;5°;Crítico;4
5111;5°;Medio;4
