Escuela_ID;CURSO_NORMALIZADO;División;Total_Alumnos_por_Escuela_ID_CURSO_NORMALIZADO_y_División;DESEMPEÑO;Total_Alumnos_por_Tipo_de_Desempeño;Desempeño_por_Escuela_CURSO_NORMALIZADO_Division
1191;1°;Tercera;30;Avanzado;1;3.33
1191;1°;Tercera;30;Básico;9;30.0
1191;1°;Tercera;30;Crítico;13;43.33
1191;1°;Tercera;30;Medio;7;23.33
1191;2°;Primera;25;Básico;6;24.0
1191;2°;Primera;25;Crítico;14;56.0
1191;2°;Primera;25;Medio;5;20.0
1191;2°;Segunda;26;Básico;11;42.31
1191;2°;Segunda;26;Crítico;12;46.15
1191;2°;Segunda;26;Medio;3;11.54
1191;2°;tercera;26;Avanzado;1;3.85
1191;2°;tercera;26;Básico;6;23.08
1191;2°;tercera;26;Crítico;16;61.54
1191;2°;tercera;26;Medio;3;11.54
1191;3°;Primera;37;Básico;3;8.11
1191;3°;Primera;37;Crítico;31;83.78
1191;3°;Primera;37;Medio;3;8.11
1191;3°;segunda;39;Básico;7;17.95
1191;3°;segunda;39;Crítico;25;64.1
1191;3°;segunda;39;Medio;7;17.95
1191;4°;primera;23;Avanzado;1;4.35
1191;4°;primera;23;Básico;8;34.78
1191;4°;primera;23;Crítico;12;52.17
1191;4°;primera;23;Medio;2;8.7
1191;4°;segunda;19;Básico;5;26.32
1191;4°;segunda;19;Crítico;10;52.63
1191;4°;segunda;19;Medio;4;21.05
1191;5°;segunda;23;Básico;8;34.78
1191;5°;segunda;23;Crítico;14;60.87
1191;5°;segunda;23;Medio;1;4.35
1191;6°;Primera;16;Avanzado;1;6.25
1191;6°;Primera;16;Básico;5;31.25
1191;6°;Primera;16;Crítico;9;56.25
1191;6°;Primera;16;Medio;1;6.25
1198;1°;Primero;26;Avanzado;3;11.54
1198;1°;Primero;26;Básico;8;30.77
1198;1°;Primero;26;Crítico;7;26.92
1198;1°;Primero;26;Medio;8;30.77
1198;1°;Segunda;25;Avanzado;1;4.0
1198;1°;Segunda;25;Básico;11;44.0
1198;1°;Segunda;25;Crítico;6;24.0
1198;1°;Segunda;25;Medio;7;28.0
1198;2°;Primera;25;Básico;5;20.0
1198;2°;Primera;25;Crítico;16;64.0
1198;2°;Primera;25;Medio;4;16.0
1198;2°;segunda;22;Básico;8;36.36
1198;2°;segunda;22;Crítico;13;59.09
1198;2°;segunda;22;Medio;1;4.55
1198;3°;Primera;28;Básico;7;25.0
1198;3°;Primera;28;Crítico;19;67.86
1198;3°;Primera;28;Medio;2;7.14
1198;3°;Segunda;27;Avanzado;2;7.41
1198;3°;Segunda;27;Básico;7;25.93
1198;3°;Segunda;27;Crítico;15;55.56
1198;3°;Segunda;27;Medio;3;11.11
1198;4°;primera;12;Básico;5;41.67
1198;4°;primera;12;Crítico;4;33.33
1198;4°;primera;12;Medio;3;25.0
1198;4°;segunda;9;Básico;5;55.56
1198;4°;segunda;9;Crítico;3;33.33
1198;4°;segunda;9;Medio;1;11.11
1198;5°;Unica;28;Básico;3;10.71
1198;5°;Unica;28;Crítico;24;85.71
1198;5°;Unica;28;Medio;1;3.57
1198;6°;u;18;Básico;7;38.89
1198;6°;u;18;Crítico;8;44.44
1198;6°;u;18;Medio;3;16.67
1199;1°;Cuarta;31;Básico;15;48.39
1199;1°;Cuarta;31;Crítico;5;16.13
1199;1°;Cuarta;31;Medio;11;35.48
1199;1°;Primera;28;Avanzado;2;7.14
1199;1°;Primera;28;Básico;9;32.14
1199;1°;Primera;28;Crítico;9;32.14
1199;1°;Primera;28;Medio;8;28.57
1199;1°;Segunda;31;Avanzado;1;3.23
1199;1°;Segunda;31;Básico;8;25.81
1199;1°;Segunda;31;Crítico;7;22.58
1199;1°;Segunda;31;Medio;15;48.39
1199;1°;Tercera;29;Avanzado;1;3.45
1199;1°;Tercera;29;Básico;9;31.03
1199;1°;Tercera;29;Crítico;7;24.14
1199;1°;Tercera;29;Medio;12;41.38
1199;2°;Cuarta;30;Básico;5;16.67
1199;2°;Cuarta;30;Crítico;18;60.0
1199;2°;Cuarta;30;Medio;7;23.33
1199;2°;Primera;23;Básico;13;56.52
1199;2°;Primera;23;Crítico;5;21.74
1199;2°;Primera;23;Medio;5;21.74
1199;2°;Segunda;27;Básico;12;44.44
1199;2°;Segunda;27;Crítico;10;37.04
1199;2°;Segunda;27;Medio;5;18.52
1199;2°;Tercera;30;Básico;13;43.33
1199;2°;Tercera;30;Crítico;14;46.67
1199;2°;Tercera;30;Medio;3;10.0
1199;3°;Primera;38;Avanzado;7;18.42
1199;3°;Primera;38;Básico;6;15.79
1199;3°;Primera;38;Crítico;19;50.0
1199;3°;Primera;38;Medio;6;15.79
1199;3°;Segunda;36;Avanzado;1;2.78
1199;3°;Segunda;36;Básico;12;33.33
1199;3°;Segunda;36;Crítico;16;44.44
1199;3°;Segunda;36;Medio;7;19.44
1199;3°;Tercera;35;Avanzado;2;5.71
1199;3°;Tercera;35;Básico;10;28.57
1199;3°;Tercera;35;Crítico;15;42.86
1199;3°;Tercera;35;Medio;8;22.86
1199;4°;Primera;30;Básico;12;40.0
1199;4°;Primera;30;Crítico;15;50.0
1199;4°;Primera;30;Medio;3;10.0
1199;4°;Segunda;33;Básico;12;36.36
1199;4°;Segunda;33;Crítico;15;45.45
1199;4°;Segunda;33;Medio;6;18.18
1199;5°;Primera;20;Avanzado;1;5.0
1199;5°;Primera;20;Básico;11;55.0
1199;5°;Primera;20;Crítico;6;30.0
1199;5°;Primera;20;Medio;2;10.0
1199;5°;Segunda;17;Básico;10;58.82
1199;5°;Segunda;17;Crítico;3;17.65
1199;5°;Segunda;17;Medio;4;23.53
1199;6°;Primera;40;Avanzado;2;5.0
1199;6°;Primera;40;Básico;16;40.0
1199;6°;Primera;40;Crítico;12;30.0
1199;6°;Primera;40;Medio;10;25.0
1200;1°;1°;15;Básico;4;26.67
1200;1°;1°;15;Crítico;4;26.67
1200;1°;1°;15;Medio;7;46.67
1200;1°;2ª;17;Avanzado;4;23.53
1200;1°;2ª;17;Básico;3;17.65
1200;1°;2ª;17;Crítico;5;29.41
1200;1°;2ª;17;Medio;5;29.41
1200;2°;1ª;15;Avanzado;1;6.67
1200;2°;1ª;15;Básico;2;13.33
1200;2°;1ª;15;Crítico;7;46.67
1200;2°;1ª;15;Medio;5;33.33
1200;2°;2ª;14;Avanzado;2;14.29
1200;2°;2ª;14;Básico;6;42.86
1200;2°;2ª;14;Crítico;3;21.43
1200;2°;2ª;14;Medio;3;21.43
1200;3°;1ª;17;Avanzado;2;11.76
1200;3°;1ª;17;Básico;4;23.53
1200;3°;1ª;17;Crítico;5;29.41
1200;3°;1ª;17;Medio;6;35.29
1200;3°;2ª;13;Básico;2;15.38
1200;3°;2ª;13;Crítico;10;76.92
1200;3°;2ª;13;Medio;1;7.69
1200;4°;1ª;21;Básico;7;33.33
1200;4°;1ª;21;Crítico;6;28.57
1200;4°;1ª;21;Medio;8;38.1
1200;5°;1ª;10;Básico;2;20.0
1200;5°;1ª;10;Crítico;6;60.0
1200;5°;1ª;10;Medio;2;20.0
1200;6°;1ª;7;Básico;3;42.86
1200;6°;1ª;7;Crítico;3;42.86
1200;6°;1ª;7;Medio;1;14.29
1202;1°;1ª;28;Básico;6;21.43
1202;1°;1ª;28;Crítico;9;32.14
1202;1°;1ª;28;Medio;13;46.43
1202;1°;2da;31;Básico;9;29.03
1202;1°;2da;31;Crítico;9;29.03
1202;1°;2da;31;Medio;13;41.94
1202;2°;1ª;30;Básico;10;33.33
1202;2°;1ª;30;Crítico;17;56.67
1202;2°;1ª;30;Medio;3;10.0
1202;2°;2da;30;Básico;14;46.67
1202;2°;2da;30;Crítico;6;20.0
1202;2°;2da;30;Medio;10;33.33
1202;3°;1ra;35;Avanzado;1;2.86
1202;3°;1ra;35;Básico;12;34.29
1202;3°;1ra;35;Crítico;18;51.43
1202;3°;1ra;35;Medio;4;11.43
1202;3°;2da;33;Avanzado;2;6.06
1202;3°;2da;33;Básico;13;39.39
1202;3°;2da;33;Crítico;13;39.39
1202;3°;2da;33;Medio;5;15.15
1202;4°;1ra;29;Avanzado;4;13.79
1202;4°;1ra;29;Básico;11;37.93
1202;4°;1ra;29;Crítico;9;31.03
1202;4°;1ra;29;Medio;5;17.24
1202;4°;2da;17;Básico;6;35.29
1202;4°;2da;17;Crítico;4;23.53
1202;4°;2da;17;Medio;7;41.18
1202;5°;1ra;29;Básico;12;41.38
1202;5°;1ra;29;Crítico;11;37.93
1202;5°;1ra;29;Medio;6;20.69
1202;5°;2°;18;Básico;7;38.89
1202;5°;2°;18;Crítico;9;50.0
1202;5°;2°;18;Medio;2;11.11
1204;1°;1;30;Básico;11;36.67
1204;1°;1;30;Crítico;7;23.33
1204;1°;1;30;Medio;12;40.0
1204;1°;2;29;Avanzado;2;6.9
1204;1°;2;29;Básico;7;24.14
1204;1°;2;29;Crítico;11;37.93
1204;1°;2;29;Medio;9;31.03
1204;1°;3;30;Avanzado;1;3.33
1204;1°;3;30;Básico;10;33.33
1204;1°;3;30;Crítico;8;26.67
1204;1°;3;30;Medio;11;36.67
1204;2°;1;26;Básico;10;38.46
1204;2°;1;26;Crítico;16;61.54
1204;2°;2;25;Básico;7;28.0
1204;2°;2;25;Crítico;13;52.0
1204;2°;2;25;Medio;5;20.0
1204;2°;3;23;Avanzado;2;8.7
1204;2°;3;23;Básico;9;39.13
1204;2°;3;23;Crítico;8;34.78
1204;2°;3;23;Medio;4;17.39
1204;3°;1;31;Avanzado;1;3.23
1204;3°;1;31;Básico;3;9.68
1204;3°;1;31;Crítico;23;74.19
1204;3°;1;31;Medio;4;12.9
1204;3°;2;30;Avanzado;1;3.33
1204;3°;2;30;Básico;5;16.67
1204;3°;2;30;Crítico;22;73.33
1204;3°;2;30;Medio;2;6.67
1204;3°;3;32;Básico;5;15.62
1204;3°;3;32;Crítico;20;62.5
1204;3°;3;32;Medio;7;21.88
1204;4°;1;28;Avanzado;2;7.14
1204;4°;1;28;Básico;13;46.43
1204;4°;1;28;Crítico;9;32.14
1204;4°;1;28;Medio;4;14.29
1204;4°;2;28;Avanzado;5;17.86
1204;4°;2;28;Básico;6;21.43
1204;4°;2;28;Crítico;10;35.71
1204;4°;2;28;Medio;7;25.0
1204;5°;1;30;Básico;6;20.0
1204;5°;1;30;Crítico;20;66.67
1204;5°;1;30;Medio;4;13.33
1204;5°;2;29;Avanzado;1;3.45
1204;5°;2;29;Básico;9;31.03
1204;5°;2;29;Crítico;16;55.17
1204;5°;2;29;Medio;3;10.34
1209;1°;1ª;32;Básico;7;21.88
1209;1°;1ª;32;Crítico;6;18.75
1209;1°;1ª;32;Medio;19;59.38
1209;1°;2ª;31;Avanzado;1;3.23
1209;1°;2ª;31;Básico;11;35.48
1209;1°;2ª;31;Crítico;7;22.58
1209;1°;2ª;31;Medio;12;38.71
1209;1°;3ª;32;Avanzado;2;6.25
1209;1°;3ª;32;Básico;10;31.25
1209;1°;3ª;32;Crítico;6;18.75
1209;1°;3ª;32;Medio;14;43.75
1209;2°;1ª;31;Avanzado;1;3.23
1209;2°;1ª;31;Básico;13;41.94
1209;2°;1ª;31;Crítico;11;35.48
1209;2°;1ª;31;Medio;6;19.35
1209;2°;2ª;31;Avanzado;1;3.23
1209;2°;2ª;31;Básico;10;32.26
1209;2°;2ª;31;Crítico;12;38.71
1209;2°;2ª;31;Medio;8;25.81
1209;2°;3ª;29;Avanzado;2;6.9
1209;2°;3ª;29;Básico;18;62.07
1209;2°;3ª;29;Crítico;9;31.03
1209;3°;1ª;34;Básico;6;17.65
1209;3°;1ª;34;Crítico;21;61.76
1209;3°;1ª;34;Medio;7;20.59
1209;3°;2ª;30;Avanzado;5;16.67
1209;3°;2ª;30;Básico;5;16.67
1209;3°;2ª;30;Crítico;11;36.67
1209;3°;2ª;30;Medio;9;30.0
1209;3°;3ª;28;Avanzado;3;10.71
1209;3°;3ª;28;Básico;9;32.14
1209;3°;3ª;28;Crítico;11;39.29
1209;3°;3ª;28;Medio;5;17.86
1209;4°;1ª;23;Básico;6;26.09
1209;4°;1ª;23;Crítico;11;47.83
1209;4°;1ª;23;Medio;6;26.09
1209;4°;2ª;26;Avanzado;1;3.85
1209;4°;2ª;26;Básico;10;38.46
1209;4°;2ª;26;Crítico;10;38.46
1209;4°;2ª;26;Medio;5;19.23
1209;4°;3ª;29;Avanzado;4;13.79
1209;4°;3ª;29;Básico;12;41.38
1209;4°;3ª;29;Crítico;6;20.69
1209;4°;3ª;29;Medio;7;24.14
1209;5°;1ª;27;Básico;8;29.63
1209;5°;1ª;27;Crítico;13;48.15
1209;5°;1ª;27;Medio;6;22.22
1209;5°;2ª;28;Básico;12;42.86
1209;5°;2ª;28;Crítico;12;42.86
1209;5°;2ª;28;Medio;4;14.29
1209;5°;3°;32;Avanzado;3;9.38
1209;5°;3°;32;Básico;15;46.88
1209;5°;3°;32;Crítico;10;31.25
1209;5°;3°;32;Medio;4;12.5
1224;1°;PRIMERA;27;Básico;12;44.44
1224;1°;PRIMERA;27;Crítico;9;33.33
1224;1°;PRIMERA;27;Medio;6;22.22
1224;2°;PRIMERA;22;Básico;6;27.27
1224;2°;PRIMERA;22;Crítico;16;72.73
1224;3°;PRIMERA;23;Básico;2;8.7
1224;3°;PRIMERA;23;Crítico;20;86.96
1224;3°;PRIMERA;23;Medio;1;4.35
1224;4°;PRIMERA;22;Básico;4;18.18
1224;4°;PRIMERA;22;Crítico;18;81.82
1224;5°;PRIMERA;12;Avanzado;2;16.67
1224;5°;PRIMERA;12;Básico;1;8.33
1224;5°;PRIMERA;12;Crítico;8;66.67
1224;5°;PRIMERA;12;Medio;1;8.33
1241;1°;PRIMERA;32;Avanzado;3;9.38
1241;1°;PRIMERA;32;Básico;10;31.25
1241;1°;PRIMERA;32;Crítico;9;28.12
1241;1°;PRIMERA;32;Medio;10;31.25
1241;2°;PRIMERA;31;Avanzado;1;3.23
1241;2°;PRIMERA;31;Básico;9;29.03
1241;2°;PRIMERA;31;Crítico;12;38.71
1241;2°;PRIMERA;31;Medio;9;29.03
1241;3°;PRIMERA;29;Avanzado;1;3.45
1241;3°;PRIMERA;29;Básico;10;34.48
1241;3°;PRIMERA;29;Crítico;12;41.38
1241;3°;PRIMERA;29;Medio;6;20.69
1241;4°;PRIMERA;27;Avanzado;1;3.7
1241;4°;PRIMERA;27;Básico;16;59.26
1241;4°;PRIMERA;27;Crítico;7;25.93
1241;4°;PRIMERA;27;Medio;3;11.11
1241;5°;PRIMERA;17;Básico;6;35.29
1241;5°;PRIMERA;17;Crítico;4;23.53
1241;5°;PRIMERA;17;Medio;7;41.18
1241;6°;PRIMERA;16;Básico;5;31.25
1241;6°;PRIMERA;16;Crítico;6;37.5
1241;6°;PRIMERA;16;Medio;5;31.25
1450;2°;A;30;Avanzado;2;6.67
1450;2°;A;30;Básico;15;50.0
1450;2°;A;30;Crítico;10;33.33
1450;2°;A;30;Medio;3;10.0
1450;2°;B;27;Avanzado;1;3.7
1450;2°;B;27;Básico;8;29.63
1450;2°;B;27;Crítico;13;48.15
1450;2°;B;27;Medio;5;18.52
1450;2°;C;25;Avanzado;4;16.0
1450;2°;C;25;Básico;10;40.0
1450;2°;C;25;Crítico;9;36.0
1450;2°;C;25;Medio;2;8.0
1450;2°;D;26;Básico;3;11.54
1450;2°;D;26;Crítico;18;69.23
1450;2°;D;26;Medio;5;19.23
1450;3°;A;30;Avanzado;14;46.67
1450;3°;A;30;Básico;7;23.33
1450;3°;A;30;Crítico;4;13.33
1450;3°;A;30;Medio;5;16.67
1450;3°;B;31;Avanzado;13;41.94
1450;3°;B;31;Básico;9;29.03
1450;3°;B;31;Crítico;4;12.9
1450;3°;B;31;Medio;5;16.13
1450;3°;C;26;Avanzado;7;26.92
1450;3°;C;26;Básico;8;30.77
1450;3°;C;26;Crítico;5;19.23
1450;3°;C;26;Medio;6;23.08
1450;3°;D;28;Avanzado;4;14.29
1450;3°;D;28;Básico;9;32.14
1450;3°;D;28;Crítico;8;28.57
1450;3°;D;28;Medio;7;25.0
1450;4°;A;30;Avanzado;9;30.0
1450;4°;A;30;Básico;7;23.33
1450;4°;A;30;Crítico;3;10.0
1450;4°;A;30;Medio;11;36.67
1450;4°;B;30;Avanzado;7;23.33
1450;4°;B;30;Básico;6;20.0
1450;4°;B;30;Crítico;2;6.67
1450;4°;B;30;Medio;15;50.0
1450;4°;C;29;Avanzado;7;24.14
1450;4°;C;29;Básico;9;31.03
1450;4°;C;29;Crítico;6;20.69
1450;4°;C;29;Medio;7;24.14
1450;4°;D;27;Avanzado;7;25.93
1450;4°;D;27;Básico;6;22.22
1450;4°;D;27;Crítico;3;11.11
1450;4°;D;27;Medio;11;40.74
1450;5°;A;29;Avanzado;10;34.48
1450;5°;A;29;Básico;4;13.79
1450;5°;A;29;Crítico;3;10.34
1450;5°;A;29;Medio;12;41.38
1450;5°;B;30;Avanzado;3;10.0
1450;5°;B;30;Básico;10;33.33
1450;5°;B;30;Crítico;2;6.67
1450;5°;B;30;Medio;15;50.0
1450;5°;C;27;Avanzado;4;14.81
1450;5°;C;27;Básico;6;22.22
1450;5°;C;27;Crítico;3;11.11
1450;5°;C;27;Medio;14;51.85
1450;5°;D;27;Avanzado;5;18.52
1450;5°;D;27;Básico;8;29.63
1450;5°;D;27;Crítico;7;25.93
1450;5°;D;27;Medio;7;25.93
1450;6°;A;30;Avanzado;16;53.33
1450;6°;A;30;Básico;1;3.33
1450;6°;A;30;Crítico;1;3.33
1450;6°;A;30;Medio;12;40.0
1450;6°;B;29;Avanzado;11;37.93
1450;6°;B;29;Básico;2;6.9
1450;6°;B;29;Medio;16;55.17
1450;6°;C;27;Avanzado;11;40.74
1450;6°;C;27;Básico;2;7.41
1450;6°;C;27;Crítico;1;3.7
1450;6°;C;27;Medio;13;48.15
1450;6°;D;24;Avanzado;11;45.83
1450;6°;D;24;Básico;1;4.17
1450;6°;D;24;Crítico;2;8.33
1450;6°;D;24;Medio;10;41.67
1450;7°;A;30;Avanzado;10;33.33
1450;7°;A;30;Básico;12;40.0
1450;7°;A;30;Medio;8;26.67
1450;7°;B;32;Avanzado;7;21.88
1450;7°;B;32;Básico;7;21.88
1450;7°;B;32;Crítico;2;6.25
1450;7°;B;32;Medio;16;50.0
1450;7°;C;28;Avanzado;8;28.57
1450;7°;C;28;Básico;5;17.86
1450;7°;C;28;Medio;15;53.57
1450;7°;D;27;Avanzado;3;11.11
1450;7°;D;27;Básico;11;40.74
1450;7°;D;27;Crítico;3;11.11
1450;7°;D;27;Medio;10;37.04
1812;2°;A;32;Avanzado;7;21.88
1812;2°;A;32;Básico;10;31.25
1812;2°;A;32;Crítico;9;28.12
1812;2°;A;32;Medio;6;18.75
1812;2°;B;29;Avanzado;4;13.79
1812;2°;B;29;Básico;15;51.72
1812;2°;B;29;Crítico;5;17.24
1812;2°;B;29;Medio;5;17.24
1812;3°;A;32;Avanzado;4;12.5
1812;3°;A;32;Básico;16;50.0
1812;3°;A;32;Crítico;6;18.75
1812;3°;A;32;Medio;6;18.75
1812;3°;B;30;Avanzado;11;36.67
1812;3°;B;30;Básico;9;30.0
1812;3°;B;30;Crítico;4;13.33
1812;3°;B;30;Medio;6;20.0
1812;4°;A;32;Avanzado;6;18.75
1812;4°;A;32;Básico;7;21.88
1812;4°;A;32;Crítico;6;18.75
1812;4°;A;32;Medio;13;40.62
1812;4°;B;32;Avanzado;12;37.5
1812;4°;B;32;Básico;5;15.62
1812;4°;B;32;Crítico;4;12.5
1812;4°;B;32;Medio;11;34.38
1812;5°;A;32;Avanzado;7;21.88
1812;5°;A;32;Básico;8;25.0
1812;5°;A;32;Crítico;7;21.88
1812;5°;A;32;Medio;10;31.25
1812;5°;B;32;Avanzado;5;15.62
1812;5°;B;32;Básico;8;25.0
1812;5°;B;32;Crítico;9;28.12
1812;5°;B;32;Medio;10;31.25
1812;6°;A;32;Avanzado;16;50.0
1812;6°;A;32;Básico;2;6.25
1812;6°;A;32;Crítico;2;6.25
1812;6°;A;32;Medio;12;37.5
1812;6°;B;32;Avanzado;12;37.5
1812;6°;B;32;Básico;7;21.88
1812;6°;B;32;Crítico;3;9.38
1812;6°;B;32;Medio;10;31.25
1812;7°;A;33;Avanzado;1;3.03
1812;7°;A;33;Básico;12;36.36
1812;7°;A;33;Crítico;2;6.06
1812;7°;A;33;Medio;18;54.55
1812;7°;B;33;Avanzado;6;18.18
1812;7°;B;33;Básico;6;18.18
1812;7°;B;33;Crítico;3;9.09
1812;7°;B;33;Medio;18;54.55
1813;2°;A;28;Avanzado;2;7.14
1813;2°;A;28;Básico;7;25.0
1813;2°;A;28;Crítico;18;64.29
1813;2°;A;28;Medio;1;3.57
1813;2°;B;23;Avanzado;3;13.04
1813;2°;B;23;Básico;4;17.39
1813;2°;B;23;Crítico;12;52.17
1813;2°;B;23;Medio;4;17.39
1813;3°;A;28;Avanzado;15;53.57
1813;3°;A;28;Básico;3;10.71
1813;3°;A;28;Crítico;5;17.86
1813;3°;A;28;Medio;5;17.86
1813;3°;B;30;Avanzado;6;20.0
1813;3°;B;30;Básico;9;30.0
1813;3°;B;30;Crítico;5;16.67
1813;3°;B;30;Medio;10;33.33
1813;4°;A;30;Avanzado;18;60.0
1813;4°;A;30;Básico;3;10.0
1813;4°;A;30;Crítico;2;6.67
1813;4°;A;30;Medio;7;23.33
1813;4°;B;31;Avanzado;11;35.48
1813;4°;B;31;Básico;7;22.58
1813;4°;B;31;Crítico;6;19.35
1813;4°;B;31;Medio;7;22.58
1813;5°;A;34;Avanzado;9;26.47
1813;5°;A;34;Básico;5;14.71
1813;5°;A;34;Crítico;5;14.71
1813;5°;A;34;Medio;15;44.12
1813;5°;B;37;Avanzado;14;37.84
1813;5°;B;37;Básico;8;21.62
1813;5°;B;37;Crítico;3;8.11
1813;5°;B;37;Medio;12;32.43
1813;6°;A;33;Avanzado;15;45.45
1813;6°;A;33;Básico;3;9.09
1813;6°;A;33;Crítico;7;21.21
1813;6°;A;33;Medio;8;24.24
1813;6°;B;31;Avanzado;13;41.94
1813;6°;B;31;Básico;1;3.23
1813;6°;B;31;Crítico;2;6.45
1813;6°;B;31;Medio;15;48.39
1813;7°;A;34;Avanzado;14;41.18
1813;7°;A;34;Básico;8;23.53
1813;7°;A;34;Crítico;4;11.76
1813;7°;A;34;Medio;8;23.53
1813;7°;B;32;Avanzado;6;18.75
1813;7°;B;32;Básico;3;9.38
1813;7°;B;32;Crítico;4;12.5
1813;7°;B;32;Medio;19;59.38
1817;2°;A;23;Avanzado;2;8.7
1817;2°;A;23;Básico;9;39.13
1817;2°;A;23;Crítico;7;30.43
1817;2°;A;23;Medio;5;21.74
1817;2°;B;22;Avanzado;4;18.18
1817;2°;B;22;Básico;7;31.82
1817;2°;B;22;Crítico;5;22.73
1817;2°;B;22;Medio;6;27.27
1817;3°;A;24;Avanzado;10;41.67
1817;3°;A;24;Básico;6;25.0
1817;3°;A;24;Crítico;2;8.33
1817;3°;A;24;Medio;6;25.0
1817;3°;B;27;Avanzado;15;55.56
1817;3°;B;27;Básico;3;11.11
1817;3°;B;27;Crítico;1;3.7
1817;3°;B;27;Medio;8;29.63
1817;4°;A;23;Avanzado;11;47.83
1817;4°;A;23;Básico;6;26.09
1817;4°;A;23;Crítico;1;4.35
1817;4°;A;23;Medio;5;21.74
1817;4°;B;24;Avanzado;10;41.67
1817;4°;B;24;Básico;1;4.17
1817;4°;B;24;Crítico;5;20.83
1817;4°;B;24;Medio;8;33.33
1817;5°;A;22;Avanzado;8;36.36
1817;5°;A;22;Básico;3;13.64
1817;5°;A;22;Crítico;2;9.09
1817;5°;A;22;Medio;9;40.91
1817;5°;B;21;Avanzado;6;28.57
1817;5°;B;21;Básico;3;14.29
1817;5°;B;21;Crítico;4;19.05
1817;5°;B;21;Medio;8;38.1
1817;6°;A;24;Avanzado;14;58.33
1817;6°;A;24;Básico;1;4.17
1817;6°;A;24;Medio;9;37.5
1817;6°;B;25;Avanzado;14;56.0
1817;6°;B;25;Crítico;2;8.0
1817;6°;B;25;Medio;9;36.0
1817;7°;A;25;Avanzado;4;16.0
1817;7°;A;25;Básico;3;12.0
1817;7°;A;25;Crítico;1;4.0
1817;7°;A;25;Medio;17;68.0
1817;7°;B;24;Avanzado;9;37.5
1817;7°;B;24;Básico;1;4.17
1817;7°;B;24;Medio;14;58.33
1818;2°;A;31;Avanzado;3;9.68
1818;2°;A;31;Básico;19;61.29
1818;2°;A;31;Crítico;2;6.45
1818;2°;A;31;Medio;7;22.58
1818;2°;B;31;Avanzado;1;3.23
1818;2°;B;31;Básico;16;51.61
1818;2°;B;31;Crítico;7;22.58
1818;2°;B;31;Medio;7;22.58
1818;3°;A;31;Avanzado;16;51.61
1818;3°;A;31;Básico;2;6.45
1818;3°;A;31;Crítico;1;3.23
1818;3°;A;31;Medio;12;38.71
1818;3°;B;31;Avanzado;15;48.39
1818;3°;B;31;Básico;5;16.13
1818;3°;B;31;Crítico;1;3.23
1818;3°;B;31;Medio;10;32.26
1818;4°;A;31;Avanzado;15;48.39
1818;4°;A;31;Básico;7;22.58
1818;4°;A;31;Crítico;2;6.45
1818;4°;A;31;Medio;7;22.58
1818;4°;B;31;Avanzado;16;51.61
1818;4°;B;31;Básico;3;9.68
1818;4°;B;31;Crítico;5;16.13
1818;4°;B;31;Medio;7;22.58
1818;5°;A;32;Avanzado;17;53.12
1818;5°;A;32;Básico;5;15.62
1818;5°;A;32;Crítico;4;12.5
1818;5°;A;32;Medio;6;18.75
1818;5°;B;32;Avanzado;15;46.88
1818;5°;B;32;Básico;10;31.25
1818;5°;B;32;Medio;7;21.88
1818;6°;A;31;Avanzado;17;54.84
1818;6°;A;31;Básico;3;9.68
1818;6°;A;31;Crítico;1;3.23
1818;6°;A;31;Medio;10;32.26
1818;6°;B;31;Avanzado;9;29.03
1818;6°;B;31;Básico;2;6.45
1818;6°;B;31;Crítico;4;12.9
1818;6°;B;31;Medio;16;51.61
1818;7°;A;30;Avanzado;9;30.0
1818;7°;A;30;Básico;4;13.33
1818;7°;A;30;Crítico;1;3.33
1818;7°;A;30;Medio;16;53.33
1818;7°;B;30;Avanzado;8;26.67
1818;7°;B;30;Básico;5;16.67
1818;7°;B;30;Crítico;3;10.0
1818;7°;B;30;Medio;14;46.67
1818;7°;C;30;Avanzado;5;16.67
1818;7°;C;30;Básico;7;23.33
1818;7°;C;30;Medio;18;60.0
1820;2°;A;28;Avanzado;4;14.29
1820;2°;A;28;Básico;13;46.43
1820;2°;A;28;Crítico;8;28.57
1820;2°;A;28;Medio;3;10.71
1820;2°;B;27;Avanzado;6;22.22
1820;2°;B;27;Básico;13;48.15
1820;2°;B;27;Crítico;6;22.22
1820;2°;B;27;Medio;2;7.41
1820;2°;C;18;Básico;7;38.89
1820;2°;C;18;Crítico;7;38.89
1820;2°;C;18;Medio;4;22.22
1820;3°;A;32;Avanzado;11;34.38
1820;3°;A;32;Básico;10;31.25
1820;3°;A;32;Medio;11;34.38
1820;3°;B;32;Avanzado;9;28.12
1820;3°;B;32;Básico;8;25.0
1820;3°;B;32;Crítico;6;18.75
1820;3°;B;32;Medio;9;28.12
1820;3°;C;19;Avanzado;5;26.32
1820;3°;C;19;Básico;4;21.05
1820;3°;C;19;Crítico;2;10.53
1820;3°;C;19;Medio;8;42.11
1820;4°;A;28;Avanzado;11;39.29
1820;4°;A;28;Básico;5;17.86
1820;4°;A;28;Crítico;2;7.14
1820;4°;A;28;Medio;10;35.71
1820;4°;B;28;Avanzado;13;46.43
1820;4°;B;28;Básico;4;14.29
1820;4°;B;28;Crítico;3;10.71
1820;4°;B;28;Medio;8;28.57
1820;4°;C;17;Avanzado;5;29.41
1820;4°;C;17;Básico;4;23.53
